PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Ye, F; Marchetti, PA				Ye, Fei; Marchetti, P. A.			Fractional excitations in one-dimensional fermionic systems	PHYSICA SCRIPTA												We study the soliton modes carrying fractional quantum numbers in one-dimensional fermionic systems. In particular, we consider the solitons in the one-dimensional fermionic superfluids. For the s-wave order parameter with phase twisted by an angle phi, the complex Z(2) soliton may occur carrying a localized fractional quantum number phi/(2 pi). If the system is finite with length L, we show the existence of a uniform background -phi/(2 pi L) which, though vanishing in the thermodynamic limit, is essential to maintain the conservation of the total integer quantum number. This analysis is also applicable to other systems with fractional quantum numbers, thus providing a mechanism to understand the compatibility of the emergence of fractional quantum number in the thermodynamic limit of a finite system with only integer quantum numbers. For the p-wave pairing case, the Majorana zero mode may occur associated with a real Z(2) soliton, and the fractionalized quantum number is the dimension of the single particle Hilbert space, which turns out to be 1/2. Again for a finite system with length L, there is an accompanying uniform dimension density -1/(2L) to maintain the dimension of the Hilbert space invariant. We conjecture a connection of the dimension density of one-dimensional solitons with the quantum dimension of topological excitations.						Marchetti, Pieralberto/0000-0001-6995-2112													0031-8949	1402-4896				NOV	2019	94	11							115808	10.1088/1402-4896/ab2e84	http://dx.doi.org/10.1088/1402-4896/ab2e84													WOS:000483050700001
J	Yolalan, G; Sahin, T				Yolalan, G.; Sahin, T.			Revisiting RV Tauri stars: first ionization potential (FIP) effect	CANADIAN JOURNAL OF PHYSICS					34th International Physics Congress (IPS) of the Turkish-Physical-Society (TPS)	SEP 05-09, 2018	Konacik, TURKEY	Turkish Phys Soc				We have derived elemental abundances of eight RV Tauri-type post-asymptotic giant branch stars: AR Sgr, CE Vir, DY Aql, HP Lyr, SS Gem, SZ Mon, TT Oph, and UZ Oph. The abundance analysis of these luminous stars is based on the high-resolution (R approximate to 55 000) optical echelle spectra obtained with the 2.1 m Struve reflector telescope and the CCD-equipped Sandiford Cassegrain echelle spectrograph at the McDonald Observatory. Standard 1D local thermodynamic equilibrium analysis provides a fresh determination of the atmospheric parameters and elemental abundances for 17 species including C, Na, Si, Ca, Sc, Ti, V, Cr, Mn, Fe, Co, Ni, Y, and Nd. Then, the computed up-to-date abundances are used to investigate FIP in the program stars, as seen in the Sun and sun-like stars. Also, we scrutinize their behavior for dust-gas separation as an alternative mechanism to the FIP. For the first time, we provide atomic line lists with up-to-date atomic data employed in the analysis for AR Sgr, HP Lyr, SZ Mon, TT Oph, and UZ Oph.					SAHIN, Timur/L-9244-2013	SAHIN, Timur/0000-0002-0296-233X													0008-4204	1208-6045				NOV	2019	97	11					1210	1220		10.1139/cjp-2018-0718	http://dx.doi.org/10.1139/cjp-2018-0718													WOS:000492729400010
J	You, DX; Wang, YJ; Yu, ZH; Zhao, Y; Xi, ZH; Cheng, YJ; Sun, LC; Meng, DH; Wang, XD				You, Dexue; Wang, Yongjian; Yu, Zhenhua; Zhao, Yan; Xi, Zhenhua; Cheng, Yongjun; Sun, Lichen; Meng, Donghui; Wang, Xudi			Volume measurement based on dynamic differential pressure decay using AAO leak element	VACUUM												A new technique to measure the volume of the metal container based on dynamic differential pressure decay by using anodic aluminum oxide (AAO) leak element is presented. The AAO is chosen as the leak element because its conductance remains constant from vacuum to atmosphere. The container to be measured is connected to the vacuum system via the AAO leak element. The dynamic differential pressure decay with time between the inlet and outlet of AAO leak assembly was measured and fitted by an exponential function, followed by volume calculation. The volume of two different containers has been obtained using this method with nitrogen, helium, and argon, respectively. The influence of temperature fluctuation on experimental results under vacuum and atmospheric pressure outlet conditions was discussed. For vacuum outlet conditions, the temperature change caused by pressure decay in one single experiment is small enough to satisfy the isothermal hypothesis, which makes the influence of temperature fluctuation on the experimental results negligible. The preliminary results compared with the static expansion method demonstrate that this novel volume measurement technique is accurate, simple and efficient. (C) 2019 Elsevier Ltd. All rights reserved.					zhang, ying/HPC-0477-2023														0042-207X	1879-2715				NOV	2019	169								108887	10.1016/j.vacuum.2019.108887	http://dx.doi.org/10.1016/j.vacuum.2019.108887													WOS:000494887000046
J	Yue, CG; Ying, P; Xu, B; Tian, YJ				Yue, Chengguang; Ying, Pan; Xu, Bo; Tian, Yongjun			Surface Reconstructions of SrTiO<sub>3</sub>(110) Calibrated with STM and LEED	PHYSICA STATUS SOLIDI B-BASIC SOLID STATE PHYSICS												On the SrTiO3(110) surface, a series of reconstructions related to the O-layer are created via repeated cycles of argon ion sputtering and annealing. These reconstructions, including the (2 x 8), (6 x 8), (1 x 10), and (4 x 4) structures, are studied with scanning tunneling microscopy (STM) and low energy electron diffraction (LEED). Typical structural units in the reconstructed surfaces are identified. Meanwhile, the combined investigations with STM and LEED eliminates the interference that arises from the coexisting multiple structures, and clarifies the otherwise vague understanding of the (1 x 10) and (4 x 4) structures. Such surface reconstructions provide a potential platform for developing molecular ordering and photocatalytic applications.					Yue, Chengguang/HKW-4322-2023; Ying, Pan/KFR-7928-2024; Tian, Yongjun/A-1693-2010; Xu, Bo/C-6925-2008	Yue, Chengguang/0000-0001-8377-6004; Xu, Bo/0000-0002-9804-1614													0370-1972	1521-3951				NOV	2019	256	11							1900277	10.1002/pssb.201900277	http://dx.doi.org/10.1002/pssb.201900277													WOS:000503261600031
J	Zainullina, RI				Zainullina, R., I			Elastic Properties of La<sub>0.7-</sub> <sub><i>y</i></sub>Pr<sub><i>y</i></sub>Ca<sub>0.3</sub>MnO<sub>3</sub> Single Crystals (0 ≤ <i>y</i> ≤ 0.3)	PHYSICS OF THE SOLID STATE												Temperature dependences of longitudinal sound wave velocities and internal friction of ferromagnetic La0.7 - yPryCa0.3MnO3 single crystals (0 <= y <= 0.3) with the first-order magnetic phase transition have been analyzed. In the paramagnetic region, the temperature dependences of the sound velocity and internal friction exhibit extended temperature hysteresis, which is indicative of inhomogeneity of the paramagnetic state. Structural phase stratification is likely the main reason for the inhomogeneous paramagnetic state of La0.7 - yPryCa0.3MnO3 single crystals (0 <= y <= 0.3).																			1063-7834	1090-6460				NOV	2019	61	11					2177	2182		10.1134/S1063783419110404	http://dx.doi.org/10.1134/S1063783419110404													WOS:000494699000033
J	Zav'yalov, DV; Konchenkov, VI; Kryuchkov, SV				Zav'yalov, D., V; Konchenkov, V., I; Kryuchkov, S., V			On the Anisotropic Trigger Electrical Properties of Two-Dimensional Superlattices	SEMICONDUCTORS												The problem of the spontaneous generation of a transverse electric field with a variation in the pulling field in a two-dimensional superlattice with an additive spectrum is considered. It is shown that if the miniband width is the same in the longitudinal and transverse direction, two equiprobable states of the system corresponding to the appearance of a transverse field of different signs appear upon reaching a certain threshold value by the pulling field, which leads to a knee in the longitudinal current-voltage characteristic. If the miniband widths deviate from equality, one of these states becomes more energetically favorable, but the system can transfer into the second state under a certain pulsed effect, which leads to a jump-like change in the longitudinal current in the superlattice.					Kryuchkov, Sergei/G-7940-2012; Konchenkov, Vladimir/N-8316-2015	Konchenkov, Vladimir/0000-0002-2525-0191													1063-7826	1090-6479				NOV	2019	53	11					1496	1499		10.1134/S1063782619110241	http://dx.doi.org/10.1134/S1063782619110241													WOS:000494828000012
J	Zhang, HY; Pan, G; Huang, TS; Meng, TX; Wang, JR; Huang, H				Zhang, Huayong; Pan, Ge; Huang, Tousheng; Meng, Tianxiang; Wang, Jieru; Huang, Hai			Bifurcation Dynamics and Pattern Formation of a Three-Species Food Chain System with Discrete Spatiotemporal Variables	ZEITSCHRIFT FUR NATURFORSCHUNG SECTION A-A JOURNAL OF PHYSICAL SCIENCES												The bifurcation dynamics and pattern formation of a discrete-time three-species food chain system with Beddington-DeAngelis functional response are investigated. Via applying the centre manifold theorem and bifurcation theorems, the occurrence conditions for flip bifurcation and Neimark-Sacker bifurcation as well as Turing instability are determined. Numerical simulations verify the theoretical results and reveal many interesting dynamic behaviours. The flip bifurcation and the Neimark-Sacker bifurcation both induce routes to chaos, on which we find period-doubling cascades, invariant curves, chaotic attractors, sub-Neimark-Sacker bifurcation, sub-flip bifurcation, chaotic interior crisis, sub-period-doubling cascade, periodic windows, sub-periodic windows, and various periodic behaviours. Moreover, the food chain system exhibits various self-organized patterns, including regular and irregular patterns of stripes, labyrinth, and spiral waves, suggesting the populations can coexist in space as many spatiotemporal structures. These analysis and results provide a new perspective into the complex dynamics of discrete food chain systems.																			0932-0784	1865-7109				NOV	2019	74	11					945	959		10.1515/zna-2019-0086	http://dx.doi.org/10.1515/zna-2019-0086													WOS:000494940200001
J	Zhang, KQ; Park, SS				Zhang, Kaiqiang; Park, Sang-Shik			Effects of Electrolyte Temperature during Anodization on Properties of ZrO<sub>2</sub>-coated Al Foils	APPLIED SCIENCE AND CONVERGENCE TECHNOLOGY												The effects of electrolyte temperature during anodization on the microstructure and electrical properties of the ZrO2 coated Al foils were investigated. The specimens were prepared by coating ZrO2 sol on etched Al foils and anodization in MPD-boric acid electrolytes at 30, 60, and 90 degrees C, respectively. Anodization potential was 700 V. The thickness of oxide layer anodized increased with increasing the electrolyte temperature. In contrast, the crystallization of ZrO2 and Al2O3 decreased at higher anodizing temperature. Compared with the specific capacitance of the sample anodized at 90 degrees C, the specific capacitances of which anodized at 30 and 60 degrees C are enhanced about 12.8 % and 8.8 %, respectively. Therefore, the anodization at 30 degrees C can effectively improve the specific capacitance of the samples, and save the thermal energy during anodization.					Zhang, Kaiqiang/O-3021-2018														2288-6559					NOV	2019	28	6					213	216		10.5757/ASCT.2019.28.6.213	http://dx.doi.org/10.5757/ASCT.2019.28.6.213													WOS:000502585200005
J	Zhang, LJ				Zhang, Lingjiang			Growth Rate Model for the Prediction of Crystal Polyhedrons	SCIENCE OF ADVANCED MATERIALS												A model aimed at precisely elaborating the quantitative relation between the relative growth rate of crystal faces and the shape of polyhedral crystals in cubic crystal system was firstly proposed, via investigating the section profiles left by (110) section cutting plane. By using this model, the relative growth rate conditions for all polyhedral crystals (14 kinds) that enclosed by low index crystal faces were successfully deduced, resulting in a R-{100}/{111}-R-{100}/{110} plot. In turn, these conclusions could be applied in crystallography research: (1) predict the crystal morphology if giving the relative growth rate of the crystal faces; (2) calculate the surface ratio of each crystal plane if giving the relative growth rate of the crystal faces; (3) calculate the relative growth rate of the crystal faces if knowing the polyhedron shape, and so on. Although this model focuses on low index crystal faces in cubic crystal system, the idea behind it is still applicable to polyhedral crystals that belong to high index faces and non-cubic systems.																			1947-2935	1947-2943				NOV	2019	11	11					1556	1566		10.1166/sam.2019.3518	http://dx.doi.org/10.1166/sam.2019.3518													WOS:000486578900007
J	Zhang, S; Huang, WJ				Zhang, Sheng; Huang, Wenjing			Application of a Propeller-Based Air Propulsion System to the Land-Based Holonomic Vehicle	APPLIED SCIENCES-BASEL												Holonomic vehicles with wheels such as ball wheels can move in any direction without rotating. For such a system, more driving motors and precise transmission mechanisms are necessary, which makes the control and fabrication complicated. This paper aims to present the design and construction of a novel holonomic mechanism to simplify the system. Air-based propulsion was applied to a land-based holonomic vehicle. A prototype with three roller balls was developed with a propeller for the propulsion of a triangular holonomic vehicle. Only two motors were applied, one for propeller rotation and the other for the adjustment of the angle of thrust. For the establishment of the methodology, the data, including propeller size, rotation per minute, velocity, thrust, efficiency, etc., were measured or calculated. The prototype can move at a velocity of approximate 0.558 m/s with an efficiency of 18.55%. Simulation results showed that with the increase of propulsion efficiency, the velocity can achieve more than 5 m/s if the efficiency is 70%. This study is the first attempt to apply air-based propulsion to a land-based holonomic vehicle. Further, the construction method is simple and can satisfy the accuracy requirement. This design method, therefore, will contribute to the application of holonomic vehicles due to the realization of holonomic functionality and simplicity.					zhang, sheng/AGP-1983-2022	zhang, sheng/0000-0001-5599-6261														2076-3417				NOV	2019	9	21							4657	10.3390/app9214657	http://dx.doi.org/10.3390/app9214657													WOS:000498058600182
J	Zhang, WY; Tang, Y; Wang, D; Wang, Y				Zhang, Wenyuan; Tang, Yang; Wang, Ding; Wang, Yan			A Novel Empirical Model for CMOS Schottky Diodes up to 67 GHz	IEEE TRANSACTIONS ON ELECTRON DEVICES												A novel empirical model capable of predicting dc current and RF capacitance characteristics for CMOS Schottky diodes is first proposed. The model is developed upon a physical-based equivalent circuit and a set of closed-form formulas. Different current transport mechanisms including thermionic emission, tunneling, and carrier velocity saturation are counted by nonlinear resistances in the intrinsic model, while stray and substrate parasitic effects are also included in the parasitic model. A systematic procedure is built up to directly extract all the model parameters from measurements. The model is validated in 65- and 130-nm CMOS technology, and the modeled results show an excellent agreement with the measured data up to 67 GHz, which is the highest modeling frequency reported up till now.					Yang, Tang/D-2003-2017	Zhang, Wenyuan/0000-0001-5381-6706; Wang, Ding/0000-0003-3309-5918													0018-9383	1557-9646				NOV	2019	66	11					4660	4665		10.1109/TED.2019.2939647	http://dx.doi.org/10.1109/TED.2019.2939647													WOS:000494419900020
J	Zhang, Y; Liu, GY; Chen, Y; Qian, CP; Zhao, BR; Yao, BQ; Dai, TY; Duan, XM				Zhang, Ye; Liu, Gao-You; Chen, Yi; Qian, Chuan-Peng; Zhao, Ben-Rui; Yao, Bao-Quan; Dai, Tong-Yu; Duan, Xiao-Ming			Mid-IR Laser Generating Ultrasound in a Polyetheretherketone Polymer	CHINESE PHYSICS LETTERS												We demonstrate laser ultrasonic generation in polyetheretherketone (PEEK). A middle infrared ZnGeP2 optical parametric oscillator (ZGP-OPO) pumped by a Q-switched Ho:YAG laser is employed as the ultrasonic excitation source. The ZGP-OPO has a spectral range of 3.2?3.4 ?m. At an output wavelength of 3.4 ?m, the maximum average output power of ZGP-OPO is 3.05 W with a pulse width of 24.3 ns, corresponding to a peak power of approximately 127.5 kW. The ultrasound is generated by the laser converted from 3.2 to 3.4 ?m in the PEEK composite. The maximum ultrasonic signal amplitude in PEEK is 33 mV under the condition of thermoelastic excitation at 3.4 ?m. Ablation occurs in the CPRF sample when the energy fluence is over 122.45 mJ/cm(2). PEEK has a stronger absorption at 3.4 ?m and laser-ultrasound generation is influenced by the wavelength of the laser.					Chen, Yi/HGC-9309-2022	Duan, Xiaoming/0000-0002-3668-0912													0256-307X	1741-3540				NOV	2019	36	11							114201	10.1088/0256-307X/36/11/114201	http://dx.doi.org/10.1088/0256-307X/36/11/114201													WOS:000499873900001
J	Zhang, YX; Zou, J; Shao, B				Zhang, Yuxia; Zou, Jian; Shao, Bin			No-Signaling-in-Time (NSIT) Condition for Energy	ENTROPY												In this paper, analogous to the no-signaling-in-time (NSIT) conditions, a series of equalities for the change of conditional and average energy of a quantum system are given to test macrorealism. These equalities are named no-signaling-in-time conditions for conditional energy (CNSIT) and no-signaling-in-time conditions for average energy (ANSIT), respectively. Then, we investigate the violations of the NSIT conditions, the CNSIT conditions and the ANSIT conditions for a qubit in the following scenarios: pure coherent dynamics, dynamics with drive, dynamics under dissipation and dephasing. For the pure qubit, when the NSIT conditions or the CNSIT conditions are not violated, the ANSIT conditions can not be violated, and a suitable conjunction of the CNSIT conditions and the NSIT conditions may be better for testing macrorealism. While for the driven qubit, the non-violation of the CNSIT conditions implies the non-violation of the NSIT conditions, which in turn implies the non-violation of the ANSIT conditions. For dephasing and dissipative qubits, the relationships among the NSIT conditions, the CNSIT conditions and the ANSIT conditions are similar to those of the pure and driven qubits, respectively. While the degree of violations of the NSIT conditions, the CNSIT conditions and the ANSIT conditions is decreased with the increasing time interval between measurements; and if this time interval tends to a very large number, all three kinds of conditions are satisfied.						Zou, Jian/0000-0002-4127-8688; SHAO, bin/0000-0003-1567-9522														1099-4300				NOV	2019	21	11							1067	10.3390/e21111067	http://dx.doi.org/10.3390/e21111067													WOS:000502145000040
J	Zhao, H				Zhao, Hanqing			Anisotropic thermalization propelled motor	JOURNAL OF STATISTICAL MECHANICS-THEORY AND EXPERIMENT												Brownian motors and Feymann ratchets have been intensively studied in the past decades due to their significance to the foundation of statistical physics. In this work, we propose a new type of Brownian motor, i.e. a self-driven motor that only utilizes the temperature differences inside and outside the motor. The motor is a container with asymmetric geometry. When filling gas, directional motion occurs when the temperature is different from the environment. This new mechanism is about the asymmetric geometry of the container, which induces anisotropic thermalization, and results in a density gradient and propels the motor. The directional motion ceases until the density gradient disappears as the inside temperature approaches the environment temperature. The same mechanism is also applied to design self-driven rotators. Additionally, possible experimental realizations are discussed.																			1742-5468					NOV	2019	2019	11							113207	10.1088/1742-5468/ab4986	http://dx.doi.org/10.1088/1742-5468/ab4986													WOS:000499894600001
J	Zhao, HT; Jia, X; Watanabe, T				Zhao, Huatao; Jia, Xu; Watanabe, Takahiro			Router-Integrated Cache Hierarchy Design for Highly Parallel Computing in Efficient CMP Systems	ELECTRONICS												In current Chip Multi-Processor (CMP) systems, data sharing existing in cache hierarchy acts as a critical issue which costs plenty of clock cycles for maintaining data coherence. Along with the integrated core number increasing, the only shared cache serves too many processing threads to maintain sharing data efficiently. In this work, an enhanced router network is integrated within the private cache level for fast interconnecting sharing data accesses existing in different threads. All sharing data in private cache level can be classified into seven access types by experimental pattern analysis. Then, both shared accesses and thread-crossed accesses can be rapidly detected and dealt with in the proposed router network. As a result, the access latency of private cache is decreased, and a conventional coherence traffic problem is alleviated. The process in the proposed path is composed of three steps. Firstly, the target accesses can be detected by exploring in the router network. Then, the proposed replacement logic can handle those accesses for maintaining data coherence. Finally, those accesses are delivered in the proposed data deliverer. Thus, the harmful data sharing accesses are solved within the first chip layer in 3D-IC structure. The proposed system is also implemented into a cycle-precise simulation platform, and experimental results illustrate that our model can improve the Instructions Per Cycle (IPC) of on-chip execution by maximum 31.85 percent, while energy consumption can be saved by about 17.61 percent compared to the base system.																				2079-9292				NOV	2019	8	11							1363	10.3390/electronics8111363	http://dx.doi.org/10.3390/electronics8111363													WOS:000502269500159
J	Zheng, LQ; Wang, YH; Yang, SX; Xie, SS; Zhuo, SM				Zheng, Liqin; Wang, Yuhua; Yang, Shaoxiong; Xie, Shusen; Zhuo, Shuangmu			Modulating Ca<SUP>2+</SUP> release in the dorsal root ganglion neurons using femtosecond laser	LASER PHYSICS												The calcium ion (Ca2+) is a ubiquitous second messenger that is responsible for regulating a wide range of cellular and biological processes, including cell proliferation and cell death, gene expression, muscle contraction and neurotransmission. Here, we demonstrate the change of intracellular Ca2+ release in dorsal root ganglion (DRG) neurons in vitro by femtosecond laser stimulation using confocal microscopy combined with special fluorescence probe Fluo-3/AM. The results showed that relative fluorescence intensity increased significantly after the axons of DRG neurons was performed with photostimulation. It demonstrated that femtosecond laser stimulation could affect the intracellular Ca2+ release in the sensory neurons and might be used to treat pain by modulating intracellular Ca2+ release in DRG neurons.																			1054-660X	1555-6611				NOV	2019	29	11								10.1088/1555-6611/ab43db	http://dx.doi.org/10.1088/1555-6611/ab43db													WOS:000488032100001
J	Zhou, WM; Jiang, HJ; Zhu, J; Yin, SY				Zhou, Wang Min; Jiang, Hao Jie; Zhu, Jun; Yin, Shu Yuan			Energies of coherently strained quantum wires on a substrate	SOLID STATE COMMUNICATIONS												We present a detail analysis of the elastic energy, derive analytical expressions of the elastic self-relaxation energy and interaction energy, for coherently strained quantum wires of a triangular section grown on a substrate, and use these results to calculate the chemical potential of the wire, which serves as the base of the thermodynamic stability and dynamical evolution analysis of elastically interacting quantum wire arrays.																			0038-1098	1879-2766				NOV	2019	302								113715	10.1016/j.ssc.2019.113715	http://dx.doi.org/10.1016/j.ssc.2019.113715													WOS:000489293600004
J	Zhou, XQ; Ju, GF; Dai, TS; Li, Y; Wu, HY; Hu, YH				Zhou, Xinquan; Ju, Guifang; Dai, Tiansong; Li, Yang; Wu, Haoyi; Hu, Yihua			Investigation of new color-tunable up-conversion phosphors and their long-persistent luminescence properties for potential biomedical applications	APPLIED PHYSICS A-MATERIALS SCIENCE & PROCESSING												Long-persistent phosphor and up-conversion particles used for optical imaging continue to interest researchers. The present work identifies an Er3+ doped micro-sized CSAO-CSO mixed material that exhibits both up-conversion and persistent luminescence. The cross-relaxation that occurs among Er3+ ions contributes to enhancing the up-conversion intensity. The Tm3+/Ho3+ co-doped strategy was used to induce tunable up-conversion colors. The cross-relaxation process corresponding to the energy transfer mechanism was investigated via the luminescence lifetimes of Er3+. Moreover, the persistent luminescence and thermo-luminescence properties of CSAO-CSO: Er3+ were also investigated systematically. Our results combine the fields of up-conversion and persistent luminescence, which may support other explorations of new kinds of long-persistent and up-conversion materials.					Ju, Guifang/E-9446-2012; Li, Yang/AAF-4092-2020	Li, Yang/0000-0002-9544-5840													0947-8396	1432-0630				NOV	2019	125	11							771	10.1007/s00339-019-3030-x	http://dx.doi.org/10.1007/s00339-019-3030-x													WOS:000491620500001
J	Zinger, A				Zinger, Aleksey			Energy bounds and vanishing results for the Gromov-Witten invariants of the projective space	JOURNAL OF GEOMETRY AND PHYSICS												We describe generating functions for arbitrary-genus Gromov-Witten invariants of the projective space with any number of marked points explicitly. The structural portion of this description gives rise to uniform energy bounds and vanishing results for these invariants. They suggest deep conjectures relating Gromov-Witten invariants of symplectic manifolds to the energy of pseudo-holomorphic maps and the expected dimension of their moduli space. (C) 2019 Elsevier B.V. All rights reserved.																			0393-0440	1879-1662				NOV	2019	145								103479	10.1016/j.geomphys.2019.103479	http://dx.doi.org/10.1016/j.geomphys.2019.103479													WOS:000487574500014
J	Zolochevskii, IV; Terekhov, AV; Bezuglyi, EV; Ischenko, LO; Khristenko, EV				Zolochevskii, I. V.; Terekhov, A. V.; Bezuglyi, E. V.; Ischenko, L. O.; Khristenko, E. V.			Effect of meter-range electromagnetic irradiation on the current-voltage characteristics of wide superconducting films	LOW TEMPERATURE PHYSICS												We experimentally studied the effect of meter-range electromagnetic field (tens of MHz) on the current-voltage characteristic (I-V curve) of a wide superconducting film. The vortex resistivity region is shown to significantly extend under the effect of meter-range (MR) electromagnetic irradiation owing to rapid suppression of critical current with a slower change in the upper boundary of stability of the vortex state. We found that as the MR irradiation power increases, the I-V curve structure related to phase slip lines is smoothed out to eventually vanish. A model of the film I-V curve in the adiabatic regime is proposed that explains the effect of blurring of voltage steps and suppression of critical current.					Terekhov, Andrii/JMR-4565-2023; Bezuglyi, Eugene/P-8619-2019	Bezuglyi, Eugene/0000-0002-1661-1952; Terekhov, Andrii/0000-0002-1186-2314													1063-777X	1090-6517				NOV	2019	45	11					1178	1181		10.1063/10.0000049	http://dx.doi.org/10.1063/10.0000049													WOS:000499998800006
J	Zolotovskii, IO; Panyaev, IS; Sannikov, DG				Zolotovskii, Igor O.; Panyaev, Ivan S.; Sannikov, Dmitry G.			Two-frequency laser with distributed feedback formed by a space charge wave	OPTICAL AND QUANTUM ELECTRONICS												The regimes of amplification and generation of optical TE waves arising on a grating formed by a space charge wave (SCW) in a plane optical waveguide based on an n-GaAs semiconductor are considered. For the perturbed n-GaAs waveguide, the reflectance and transmittance of TE modes with the same indices (m = n = 0) are calculated depending on the pump level and length of interaction between the optical and SCWs. It is shown that even with a relatively small depth of modulation of the dielectric constant (Delta epsilon approximate to 10-5) cm(-1)) and corresponding SCW-optical interaction length, there is a possibility of not only amplification, but also generation of forward and backward optical modes at a wavelength of 10.6 mu m. The results can be used to create tunable semiconductor laser generators based on the SCW-optical interaction and operating in the near and mid-IR range.					Zolotovskii, Igor/E-1133-2014; Panyaev, Ivan/C-2930-2018; Sannikov, Dmitry/A-4281-2014	Panyaev, Ivan/0000-0003-2522-9808; Sannikov, Dmitry/0000-0002-1351-7899													0306-8919	1572-817X				NOV	2019	51	11							368	10.1007/s11082-019-2090-7	http://dx.doi.org/10.1007/s11082-019-2090-7													WOS:000494437400002
J	Barbary, SV; Bryan, TR; Gilbert, TM				Barbary, Sherdenia, V; Bryan, Timothy R.; Gilbert, Thomas M.			Computational Study of the Ene/Rearrangement Reaction between (F<sub>3</sub>C)<sub>2</sub> B=NMe<sub>2</sub>, 1, and Acetonitrile: Reactant-Catalyzed Mechanism of the Ketenimine-Nitrile-Like Rearrangement	JOURNAL OF PHYSICAL CHEMISTRY A												The reaction between (F3C)(2)B=NMe2, 1, and acetonitrile at low temperature in pentane yields a bora-acetonitrile rather than the expected coordination complex. This appears to arise from the two undergoing an ene reaction followed by a rearrangement analogous to a ketenimine-nitrile rearrangement. Computational studies indicate that mechanistic steps suggested for the latter require energies too large for the reaction to take place under the experimental conditions. Instead, a mechanism in which the ene reaction product is attacked by a second molecule of 1, followed by hydrogen transfer and decomposition, exhibits barriers lower than that for the ene reaction. The mechanism implies that the fragment of 1 in the observed product is not the one that underwent the ene reaction. The ene reaction barrier is rate-determining, and it is low enough to conform to the experimental conditions.					Gilbert, Marcus/A-8936-2013	Gilbert, Thomas/0000-0003-2053-9655													1089-5639	1520-5215				OCT 31	2019	123	43					9413	9419		10.1021/acs.jpca.9b09403	http://dx.doi.org/10.1021/acs.jpca.9b09403								31600076					WOS:000493864800018
J	Som, S				Som, S.			Relaxation and condensation kinetics of trapped excitons at ultra-low temperatures: numerical simulation	INDIAN JOURNAL OF PHYSICS												This work is a theoretical study of the excitons relaxation dynamics in cuprous oxide at ultra-low temperatures and within a potential trap. Exciton-phonon collisions and exciton-exciton collisions have been included as relaxation processes. Special attention is given to the thermal distribution, cooling process and the condensation of the exciton gas with high number of excitons. It has been done by solving the Boltzmann equation numerically, using MATLAB. In this work, the relaxation behaviour has been analysed for the temperatures between 0.1 and 3 K. It has been found that for the temperatures above 0.1 K the local effective temperatures are coming down to the bath temperatures, i.e. the excitons reach the local equilibrium with the lattice, but for 0.1 K it does not happen. For 3 K, the global distributions do not change at all with time, but for 0.1 K this change is significant. Maybe this thermal loss of excitons for 0.1 K is related to the Bose-Einstein condensation of excitons. Interestingly, for the temperature of 0.1 K the condensate has been formed with sufficiently high number of excitons, for the times larger than 300 ns. Also, the results have been compared with the other theoretical results.					Som, Sunipa/JVY-9866-2024	Som, Sunipa/0000-0002-2680-1207													0973-1458	0974-9845				OCT	2020	94	10					1603	1613		10.1007/s12648-019-01592-7	http://dx.doi.org/10.1007/s12648-019-01592-7		OCT 2019											WOS:000493474400001
J	Azam, M; Rahaman, F; Sami, M; Bhatt, JR				Azam, Mofazzal; Rahaman, Farook; Sami, M.; Bhatt, Jitesh R.			The "Planckonions"	MODERN PHYSICS LETTERS A												We consider a spherically symmetric stellar configuration with a density profile rho(r) = c(2)/8 pi Gr(2). This configuration satisfies the Schwarzchild black hole condition 2G M/c(2) R = 1 for every r = R. We refer to it as "Planckonion". The interesting thing about the Planckonion is that it has an onion-like structure. The central sphere with radius of the Planck-length L-p = root(2hG/c(3)) has one unit of the Planck mass M-p = root(ch/2G). Subsequent spherical shells of radial width L-p contain exactly one unit of M-p. We study this stellar configuration using Tolman-Oppenheimer-Volkoff equation and show that the equation is satisfied if pressure P(r) = -rho(r). On the geometrical side, the space component of the metric blows up at every point. The time component of the metric is zero inside the star but only in the sense of a distribution (generalized function). The Planckonions mimic some features of black holes but avoid appearance of central singularity because of the violation of null energy conditions.					Sami, Mohammad/ACH-5208-2022														0217-7323	1793-6632				OCT 30	2019	34	33							1950268	10.1142/S0217732319502687	http://dx.doi.org/10.1142/S0217732319502687													WOS:000494269600002
