PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Preitner, N; Damiola, F; Molina, LL; Zakany, J; Duboule, D; Albrecht, U; Schibler, U				Preitner, N; Damiola, F; Molina, LL; Zakany, J; Duboule, D; Albrecht, U; Schibler, U			The orphan nuclear receptor REV-ERBα controls circadian transcription within the positive limb of the mammalian circadian oscillator	CELL												Mammalian circadian rhythms are generated by a feedback loop in which BMAL1 and CLOCK, players of the positive limb, activate transcription of the cryptochrome and period genes, components of the negative limb. Bmal1 and Per transcription cycles display nearly opposite phases and are thus governed by different mechanisms. Here, we identify the orphan nuclear receptor REV-ERBalpha as the major regulator of cyclic Bmal1 transcription. Circadian Rev-erbalpha expression is controlled by components of the general feedback loop. Thus, REV-ERBalpha constitutes a molecular link through which components of the negative limb drive antiphasic expression of components of the positive limb. While REV-ERBalpha influences the period length and affects the phase-shifting properties of the clock, it is not required for circadian rhythm generation.					López-Molina, Luis/S-7598-2019; Albrecht, Urs/A-9831-2011	Lopez-Molina, Luis/0000-0003-0463-1187; duboule, denis/0000-0001-9961-2960; Damiola, Francesca/0000-0002-0238-1252; Albrecht, Urs/0000-0002-0663-8676													0092-8674	1097-4172				JUL 26	2002	110	2					251	260		10.1016/S0092-8674(02)00825-5	http://dx.doi.org/10.1016/S0092-8674(02)00825-5								12150932					WOS:000177105200012
J	Pyonteck, SM; Akkari, L; Schuhmacher, AJ; Bowman, RL; Sevenich, L; Quail, DF; Olson, OC; Quick, ML; Huse, JT; Teijeiro, V; Setty, M; Leslie, CS; Oei, Y; Pedraza, A; Zhang, JA; Brennan, CW; Sutton, JC; Holland, EC; Daniel, D; Joyce, JA				Pyonteck, Stephanie M.; Akkari, Leila; Schuhmacher, Alberto J.; Bowman, Robert L.; Sevenich, Lisa; Quail, Daniela F.; Olson, Oakley C.; Quick, Marsha L.; Huse, Jason T.; Teijeiro, Virginia; Setty, Manu; Leslie, Christina S.; Oei, Yoko; Pedraza, Alicia; Zhang, Jianan; Brennan, Cameron W.; Sutton, James C.; Holland, Eric C.; Daniel, Dylan; Joyce, Johanna A.			CSF-1R inhibition alters macrophage polarization and blocks glioma progression	NATURE MEDICINE												Glioblastoma multiforme (GBM) comprises several molecular subtypes, including proneural GBM. Most therapeutic approaches targeting glioma cells have failed. An alternative strategy is to target cells in the glioma microenvironment, such as tumor-associated macrophages and microglia (TAMs). Macrophages depend on colony stimulating factor-1 (CSF-1) for differentiation and survival. We used an inhibitor of the CSF-1 receptor (CSF-1R) to target TAMs in a mouse proneural GBM model, which significantly increased survival and regressed established tumors. CSF-1R blockade additionally slowed intracranial growth of patient-derived glioma xenografts. Surprisingly, TAMs were not depleted in treated mice. Instead, glioma-secreted factors, including granulocyte-macrophage CSF (GM-CSF) and interferon-gamma (IFN-gamma), facilitated TAM survival in the context of CSF-1R inhibition. Expression of alternatively activated M2 markers decreased in surviving TAMs, which is consistent with impaired tumor-promoting functions. These gene signatures were associated with enhanced survival in patients with proneural GBM. Our results identify TAMs as a promising therapeutic target for proneural gliomas and establish the translational potential of CSF-1R inhibition for GBM.					Joyce, Johanna/ABI-6516-2022; Sevenich, Lisa/HJY-2751-2023; Bowman, Robert/ABF-1007-2021; Brennan, Cameron/R-7082-2019; Schuhmacher, Alberto/R-6765-2019	Setty, Manu/0000-0002-0344-2627; Pyonteck, Stephanie/0000-0002-4143-0969; Olson, Oakley/0000-0002-0716-5380; Sevenich, Lisa/0000-0002-6543-6273; Akkari, Leila/0000-0001-5479-641X; Schuhmacher, Alberto J./0000-0002-0136-1049; Brennan, Cameron/0000-0003-4064-8891; Bowman, Robert/0000-0002-8294-8748													1078-8956	1546-170X				OCT	2013	19	10					1264	+		10.1038/nm.3337	http://dx.doi.org/10.1038/nm.3337								24056773					WOS:000325531700025
J	Hayat, S; Hayat, Q; Alyemeni, MN; Wani, AS; Pichtel, J; Ahmad, A				Hayat, Shamsul; Hayat, Qaiser; Alyemeni, Mohammed Nasser; Wani, Arif Shafi; Pichtel, John; Ahmad, Aqil			Role of proline under changing environments A review	PLANT SIGNALING & BEHAVIOR												When exposed to stressful conditions, plants accumulate an array of metabolites, particularly amino acids. Amino acids have traditionally been considered as precursors to and constituents of proteins, and play an important role in plant metabolism and development. A large body of data suggests a positive correlation between proline accumulation and plant stress. Proline, an amino acid, plays a highly beneficial role in plants exposed to various stress conditions. Besides acting as an excellent osmolyte, proline plays three major roles during stress, i.e., as a metal chelator, an antioxidative defense molecule and a signaling molecule. Review of the literature indicates that a stressful environment results in an overproduction of proline in plants which in turn imparts stress tolerance by maintaining cell turgor or osmotic balance; stabilizing membranes thereby preventing electrolyte leakage; and bringing concentrations of reactive oxygen species (ROS) within normal ranges, thus preventing oxidative burst in plants. Reports indicate enhanced stress tolerance when proline is supplied exogenously at low concentrations. However, some reports indicate toxic effects of proline when supplied exogenously at higher concentrations. In this article, we review and discuss the effects of exogenous proline on plants exposed to various abiotic stresses. Numerous examples of successful application of exogenous proline to improve stress tolerance are presented. The roles played by exogenous proline under varying environments have been critically examined and reviewed.					Hayat, Shamsul/E-5174-2014; Alyemeni, Mohammed/E-5125-2014	Hayat, Shamsul/0000-0002-2476-5409; Alyemeni, Mohammed/0000-0002-5475-8867													1559-2316	1559-2324					2012	7	11					1456	1466		10.4161/psb.21949	http://dx.doi.org/10.4161/psb.21949								22951402					WOS:000214016200021
J	Clark, SR; Ma, AC; Tavener, SA; McDonald, B; Goodarzi, Z; Kelly, MM; Patel, KD; Chakrabarti, S; McAvoy, E; Sinclair, GD; Keys, EM; Allen-Vercoe, E; DeVinney, R; Doig, CJ; Green, FHY; Kubes, P				Clark, Stephen R.; Ma, Adrienne C.; Tavener, Samantha A.; McDonald, Braedon; Goodarzi, Zahra; Kelly, Margaret M.; Patel, Kamala D.; Chakrabarti, Subhadeep; McAvoy, Erin; Sinclair, Gary D.; Keys, Elizabeth M.; Allen-Vercoe, Emma; DeVinney, Rebekah; Doig, Christopher J.; Green, Francis H. Y.; Kubes, Paul			Platelet TLR4 activates neutrophil extracellular traps to ensnare bacteria in septic blood	NATURE MEDICINE												It has been known for many years that neutrophils and platelets participate in the pathogenesis of severe sepsis, but the interrelationship between these players is completely unknown. We report several cellular events that led to enhanced trapping of bacteria in blood vessels: platelet TLR4 detected TLR4 ligands in blood and induced platelet binding to adherent neutrophils. This led to robust neutrophil activation and formation of neutrophil extracellular traps (NETs). Plasma from severely septic humans also induced TLR4-dependent platelet-neutrophil interactions, leading to the production of NETs. The NETs retained their integrity under flow conditions and ensnared bacteria within the vasculature. The entire event occurred primarily in the liver sinusoids and pulmonary capillaries, where NETs have the greatest capacity for bacterial trapping. We propose that platelet TLR4 is a threshold switch for this new bacterial trapping mechanism in severe sepsis.					Kubeš, Pavel/AFU-1837-2022; Patel, Kamala/AAX-1245-2021; Kelly, Margaret/G-4128-2012; Goodarzi, Zahra/AFT-8046-2022; Chakrabarti, Subhadeep/AAD-1078-2022; Doig, Christopher/AAC-7949-2020; Clark, Stephen/N-6242-2014	Clark, Stephen/0000-0001-5907-9671; Goodarzi, Zahra/0000-0002-8858-4076													1078-8956	1546-170X				APR	2007	13	4					463	469		10.1038/nm1565	http://dx.doi.org/10.1038/nm1565								17384648					WOS:000245543900035
J	Bateman, A; Martin, MJ; O'Donovan, C; Magrane, M; Alpi, E; Antunes, R; Bely, B; Bingley, M; Bonilla, C; Britto, R; Bursteinas, B; Bye-A-Jee, H; Cowley, A; Da Silva, A; De Giorgi, M; Dogan, T; Fazzini, F; Castro, LG; Figueira, L; Garmiri, P; Georghiou, G; Gonzalez, D; Hatton-Ellis, E; Li, WZ; Liu, WD; Lopez, R; Luo, J; Lussi, Y; MacDougall, A; Nightingale, A; Palka, B; Pichler, K; Poggioli, D; Pundir, S; Pureza, L; Qi, GY; Rosanoff, S; Saidi, R; Sawford, T; Shypitsyna, A; Speretta, E; Turner, E; Tyagi, N; Volynkin, V; Wardell, T; Warner, K; Watkins, X; Zaru, R; Zellner, H; Xenarios, I; Bougueleret, L; Bridge, A; Poux, S; Redaschi, N; Aimo, L; Argoud-Puy, G; Auchincloss, A; Axelsen, K; Bansal, P; Baratin, D; Blatter, MC; Boeckmann, B; Bolleman, J; Boutet, E; Breuza, L; Casal-Casas, C; de Castro, E; Coudert, E; Cuche, B; Doche, M; Dornevil, D; Duvaud, S; Estreicher, A; Famiglietti, L; Feuermann, M; Gasteiger, E; Gehant, S; Gerritsen, V; Gos, A; Gruaz-Gumowski, N; Hinz, U; Hulo, C; Jungo, F; Keller, G; Lara, V; Lemercier, P; Lieberherr, D; Lombardot, T; Martin, X; Masson, P; Morgat, A; Neto, T; Nouspikel, N; Paesano, S; Pedruzzi, I; Pilbout, S; Pozzato, M; Pruess, M; Rivoire, C; Roechert, B; Schneider, M; Sigrist, C; Sonesson, K; Staehli, S; Stutz, A; Sundaram, S; Tognolli, M; Verbregue, L; Veuthey, AL; Wu, CH; Arighi, CN; Arminski, L; Chen, CM; Chen, YX; Garavelli, JS; Huang, HZ; Laiho, K; McGarvey, P; Natale, DA; Ross, K; Vinayaka, CR; Wang, QH; Wang, YQ; Yeh, LS; Zhang, J				Bateman, Alex; Martin, Maria Jesus; O'Donovan, Claire; Magrane, Michele; Alpi, Emanuele; Antunes, Ricardo; Bely, Benoit; Bingley, Mark; Bonilla, Carlos; Britto, Ramona; Bursteinas, Borisas; Bye-A-Jee, Hema; Cowley, Andrew; Da Silva, Alan; De Giorgi, Maurizio; Dogan, Tunca; Fazzini, Francesco; Castro, Leyla Garcia; Figueira, Luis; Garmiri, Penelope; Georghiou, George; Gonzalez, Daniel; Hatton-Ellis, Emma; Li, Weizhong; Liu, Wudong; Lopez, Rodrigo; Luo, Jie; Lussi, Yvonne; MacDougall, Alistair; Nightingale, Andrew; Palka, Barbara; Pichler, Klemens; Poggioli, Diego; Pundir, Sangya; Pureza, Luis; Qi, Guoying; Rosanoff, Steven; Saidi, Rabie; Sawford, Tony; Shypitsyna, Aleksandra; Speretta, Elena; Turner, Edward; Tyagi, Nidhi; Volynkin, Vladimir; Wardell, Tony; Warner, Kate; Watkins, Xavier; Zaru, Rossana; Zellner, Hermann; Xenarios, Ioannis; Bougueleret, Lydie; Bridge, Alan; Poux, Sylvain; Redaschi, Nicole; Aimo, Lucila; Argoud-Puy, Ghislaine; Auchincloss, Andrea; Axelsen, Kristian; Bansal, Parit; Baratin, Delphine; Blatter, Marie-Claude; Boeckmann, Brigitte; Bolleman, Jerven; Boutet, Emmanuel; Breuza, Lionel; Casal-Casas, Cristina; de Castro, Edouard; Coudert, Elisabeth; Cuche, Beatrice; Doche, Mikael; Dornevil, Dolnide; Duvaud, Severine; Estreicher, Anne; Famiglietti, Livia; Feuermann, Marc; Gasteiger, Elisabeth; Gehant, Sebastien; Gerritsen, Vivienne; Gos, Arnaud; Gruaz-Gumowski, Nadine; Hinz, Ursula; Hulo, Chantal; Jungo, Florence; Keller, Guillaume; Lara, Vicente; Lemercier, Philippe; Lieberherr, Damien; Lombardot, Thierry; Martin, Xavier; Masson, Patrick; Morgat, Anne; Neto, Teresa; Nouspikel, Nevila; Paesano, Salvo; Pedruzzi, Ivo; Pilbout, Sandrine; Pozzato, Monica; Pruess, Manuela; Rivoire, Catherine; Roechert, Bernd; Schneider, Michel; Sigrist, Christian; Sonesson, Karin; Staehli, Sylvie; Stutz, Andre; Sundaram, Shyamala; Tognolli, Michael; Verbregue, Laure; Veuthey, Anne-Lise; Wu, Cathy H.; Arighi, Cecilia N.; Arminski, Leslie; Chen, Chuming; Chen, Yongxing; Garavelli, John S.; Huang, Hongzhan; Laiho, Kati; McGarvey, Peter; Natale, Darren A.; Ross, Karen; Vinayaka, C. R.; Wang, Qinghua; Wang, Yuqi; Yeh, Lai-Su; Zhang, Jian		UniProt Consortium	UniProt: the universal protein knowledgebase	NUCLEIC ACIDS RESEARCH												The UniProt knowledgebase is a large resource of protein sequences and associated detailed annotation. The database contains over 60 million sequences, of which over half a million sequences have been curated by experts who critically review experimental and predicted data for each protein. The remainder are automatically annotated based on rule systems that rely on the expert curated knowledge. Since our last update in 2014, we have more than doubled the number of reference proteomes to 5631, giving a greater coverage of taxonomic diversity. We implemented a pipeline to remove redundant highly similar proteomes that were causing excessive redundancy in UniProt. The initial run of this pipeline reduced the number of sequences in UniProt by 47 million. For our users interested in the accessory proteomes, we have made available sets of pan proteome sequences that cover the diversity of sequences for each species that is found in its strains and sub-strains. To help interpretation of genomic variants, we provide tracks of detailed protein information for the major genome browsers. We provide a SPARQL endpoint that allows complex queries of the more than 22 billion triples of data in UniProt (http://sparql.uniprot.org/).					Wang, Qinghua/GVT-3252-2022; Bridge, Alan/U-4209-2018; Dogan, Tunca/B-5274-2017; McGarvey, Peter/AAE-9351-2019; Xenarios, Ioannis/ABD-5045-2021; martin, maria/AGS-7663-2022; Le+Mercier, Philippe/ABJ-5694-2022; Boutet, Emmanuel/ADJ-6065-2022; Chen, Chuming/A-7585-2009; Pedruzzi, Ivo/Q-4680-2019; Lussi, Yvonne/A-4415-2009; Lopez, Rodrigo/AAC-6111-2019; Arighi, Cecilia/J-2381-2015; Poux, Sylvain/HSC-4330-2023; Wu, Chia-Chou/L-1058-2013; Axelsen, Kristian/F-3449-2015; Bateman, Alex/E-6518-2011; Antunes, Ricardo/C-6932-2015; Natale, Darren/AAE-9303-2019; Castro, Leyla/AAB-3320-2020														0305-1048	1362-4962				JAN 4	2017	45	D1					D158	D169		10.1093/nar/gkw1099	http://dx.doi.org/10.1093/nar/gkw1099													WOS:000396575500025
J	Matyash, V; Liebisch, G; Kurzchalia, TV; Shevchenko, A; Schwudke, D				Matyash, Vitali; Liebisch, Gerhard; Kurzchalia, Teymuras V.; Shevchenko, Andrej; Schwudke, Dominik			Lipid extraction by methyl-<i>tert</i>-butyl ether for high-throughput lipidomics	JOURNAL OF LIPID RESEARCH												Accurate profiling of lipidomes relies upon the quantitative and unbiased recovery of lipid species from analyzed cells, fluids, or tissues and is usually achieved by two-phase extraction with chloroform. We demonstrated that methyl-tert-butyl ether (MTBE) extraction allows faster and cleaner lipid recovery and is well suited for automated shotgun profiling. Because of MTBE's low density, lipid-containing organic phase forms the upper layer during phase separation, which simplifies its collection and minimizes dripping losses. Nonextractable matrix forms a dense pellet at the bottom of the extraction tube and is easily removed by centrifugation. Rigorous testing demonstrated that the MTBE protocol delivers similar or better recoveries of species of most all major lipid classes compared with the "gold-standard" Folch or Bligh and Dyer recipes.					Liebisch, Gerhard/G-6130-2010; Schwudke, Dominik/B-3478-2013	Liebisch, Gerhard/0000-0003-4886-0811; Schwudke, Dominik/0000-0002-1379-9451													0022-2275	1539-7262				MAY	2008	49	5					1137	1146		10.1194/jlr.D700041-JLR200	http://dx.doi.org/10.1194/jlr.D700041-JLR200								18281723					WOS:000255753700026
J	Park, IH; Arora, N; Huo, H; Maherali, N; Ahfeldt, T; Shimamura, A; Lensch, MW; Cowan, C; Hochedlinger, K; Daley, GQ				Park, In-Hyun; Arora, Natasha; Huo, Hongguang; Maherali, Nimet; Ahfeldt, Tim; Shimamura, Akiko; Lensch, M. William; Cowan, Chad; Hochedlinger, Konrad; Daley, George Q.			Disease-specific induced pluripotent stem cells	CELL												Tissue culture of immortal cell strains from diseased patients is an invaluable resource for medical research but is largely limited to tumor cell lines or transformed derivatives of native tissues. Here we describe the generation of induced pluripotent stem (iPS) cells from patients with a variety of genetic diseases with either Mendelian or complex inheritance; these diseases include adenosine deaminase deficiency-related severe combined immunodeficiency (ADA-SCID), Shwachman-Bodian-Diamond syndrome (SBDS), Gaucher disease (GD) type III, Duchenne (DMD) and Becker muscular dystrophy (BMD), Parkinson disease (PD), Huntington disease (HD), juvenile-onset, type 1 diabetes mellitus (JDM), Down syndrome (DS)/trisomy 21, and the carrier state of Lesch-Nyhan syndrome. Such disease-specific stem cells offer an unprecedented opportunity to recapitulate both normal and pathologic human tissue formation in vitro, thereby enabling disease investigation and drug development.					Ahfeldt, Tim/E-2935-2017; Daley, George/F-6429-2012	Lensch, William/0000-0002-1567-4089; Ahfeldt, Tim/0000-0001-6377-7376													0092-8674	1097-4172				SEP 5	2008	134	5					877	886		10.1016/j.cell.2008.07.041	http://dx.doi.org/10.1016/j.cell.2008.07.041								18691744					WOS:000258947500026
J	Matys, V; Kel-Margoulis, OV; Fricke, E; Liebich, I; Land, S; Barre-Dirrie, A; Reuter, I; Chekmenev, D; Krull, M; Hornischer, K; Voss, N; Stegmaier, P; Lewicki-Potapov, B; Saxel, H; Kel, AE; Wingender, E				Matys, V.; Kel-Margoulis, O. V.; Fricke, E.; Liebich, I.; Land, S.; Barre-Dirrie, A.; Reuter, I.; Chekmenev, D.; Krull, M.; Hornischer, K.; Voss, N.; Stegmaier, P.; Lewicki-Potapov, B.; Saxel, H.; Kel, A. E.; Wingender, E.			TRANSFAC® and its module TRANSCompel®:: transcriptional gene regulation in eukaryotes	NUCLEIC ACIDS RESEARCH												The TRANSFAC((R)) database on transcription factors, their binding sites, nucleotide distribution matrices and regulated genes as well as the complementing database TRANSCompel((R)) on composite elements have been further enhanced on various levels. A new web interface with different search options and integrated versions of Match (TM) and Patch (TM) provides increased functionality for TRANSFAC((R)). The list of databases which are linked to the common GENE table of TRANSFAC((R)) and TRANSCompel((R)) has been extended by: Ensembl, UniGene, EntrezGene, HumanPSD (TM) and TRANSPRO (TM). Standard gene names from HGNC, MGI and RGD, are included for human, mouse and rat genes, respectively. With the help of InterProScan, Pfam, SMART and PROSITE domains are assigned automatically to the protein sequences of the transcription factors. TRANSCompel((R)) contains now, in addition to the COMPEL table, a separate table for detailed information on the experimental EVIDENCE on which the composite elements are based. Finally, for TRANSFAC((R)), in respect of data growth, in particular the gain of Drosophila transcription factor binding sites (by courtesy of the Drosophila DNase I footprint database) and of Arabidopsis factors (by courtesy of DATF, Database of Arabidopsis Transcription Factors) has to be stressed. The here described public releases, TRANSFAC((R)) 7.0 and TRANSCompel((R)) 7.0, are accessible under http://www.gene-regulation.com/pub/databases.html.					Chekmenev, Dmitry/AAQ-5526-2021; Kel, Alexander/I-7284-2013	Wingender, Edgar/0000-0002-7729-8453													0305-1048	1362-4962				JAN 1	2006	34				SI		D108	D110		10.1093/nar/gkj143	http://dx.doi.org/10.1093/nar/gkj143								16381825					WOS:000239307700023
J	Ebert, MS; Neilson, JR; Sharp, PA				Ebert, Margaret S.; Neilson, Joel R.; Sharp, Phillip A.			MicroRNA sponges: competitive inhibitors of small RNAs in mammalian cells	NATURE METHODS												MicroRNAs are predicted to regulate thousands of mammalian genes, but relatively few targets have been experimentally validated and few microRNA loss-of-function phenotypes have been assigned. As an alternative to chemically modified antisense oligonucleotides, we developed microRNA inhibitors that can be expressed in cells, as RNAs produced from transgenes. Termed 'microRNA sponges', these competitive inhibitors are transcripts expressed from strong promoters, containing multiple, tandem binding sites to a microRNA of interest. When vectors encoding these sponges are transiently transfected into cultured cells, sponges derepress microRNA targets at least as strongly as chemically modified antisense oligonucleotides. They specifically inhibit microRNAs with a complementary heptameric seed, such that a single sponge can be used to block an entire microRNA seed family. RNA polymerase II promoter (Pol II)-driven sponges contain a fluorescence reporter gene for identification and sorting of sponge-treated cells. We envision the use of stably expressed sponges in animal models of disease and development.					Sharp, Paul/C-1027-2019	Neilson, Joel R./0000-0002-3408-608X													1548-7091	1548-7105				SEP	2007	4	9					721	726		10.1038/NMETH1079	http://dx.doi.org/10.1038/NMETH1079								17694064					WOS:000249392000019
J	Peier, AM; Moqrich, A; Hergarden, AC; Reeve, AJ; Andersson, DA; Story, GM; Earley, TJ; Dragoni, I; McIntyre, P; Bevan, S; Patapoutian, A				Peier, AM; Moqrich, A; Hergarden, AC; Reeve, AJ; Andersson, DA; Story, GM; Earley, TJ; Dragoni, I; McIntyre, P; Bevan, S; Patapoutian, A			A TRP channel that senses cold stimuli and menthol	CELL												A distinct subset of sensory neurons are thought to directly sense changes in thermal energy through their termini in the skin. Very little is known about the molecules that mediate thermoreception by these neurons. Vanilloid Receptor 1 (VR1), a member of the TRP family of channels, is activated by noxious heat. Here we describe the cloning and characterization of TRPM8, a distant relative of VR1. TRPM8 is specifically expressed in a subset of pain- and temperature-sensing neurons. Cells overexpressing the TRPM8 channel can be activated by cold temperatures and by a cooling agent, menthol. Our identification of a cold-sensing TRP channel in a distinct subpopulation of sensory neurons implicates an expanded role for this family of ion channels in somatic sensory detection.					Bevan, Stuart/A-8821-2008; Mcintyre, Peter/N-4109-2013; Andersson, David/C-3435-2008	Bevan, Stuart John/0000-0002-8977-1797; McIntyre, Peter/0000-0001-9506-5998; Andersson, David/0000-0001-7451-8548; moqrich, aziz/0000-0002-1937-1675													0092-8674					MAR 8	2002	108	5					705	715		10.1016/S0092-8674(02)00652-9	http://dx.doi.org/10.1016/S0092-8674(02)00652-9								11893340					WOS:000174314800013
J	Lee, Y; Jeon, K; Lee, JT; Kim, S; Kim, VN				Lee, Y; Jeon, K; Lee, JT; Kim, S; Kim, VN			MicroRNA maturation: stepwise processing and subcellular localization	EMBO JOURNAL												MicroRNAs (miRNAs) constitute a novel, phylogenetically extensive family of small RNAs (similar to22 nucleotides) with potential roles in gene regulation. Apart from the finding that miRNAs are produced by Dicer from the precursors of similar to70 nucleotides (pre-miRNAs), little is known about miRNA biogenesis. Some miRNA genes have been found in close conjunction, suggesting that they are expressed as single transcriptional units. Here, we present in vivo and in vitro evidence that these clustered miRNAs are expressed polycistronically and are processed through at least two sequential steps: (i) generation of the similar to70 nucleotide pre-miRNAs from the longer transcripts (termed pri-miRNAs); and (ii) processing of pre-miRNAs into mature miRNAs. Subcellular localization studies showed that the first and second steps are compartmentalized into the nucleus and cytoplasm, respectively, and that the pre-miRNA serves as the substrate for nuclear export. Our study suggests that the regulation of miRNA expression may occur at multiple levels, including the two processing steps and the nuclear export step. These data will provide a framework for further studies on miRNA biogenesis.					Jeon, Kipyoung/ABB-1085-2020	Jeon, Kipyoung/0000-0002-0714-271X													0261-4189	1460-2075				SEP 2	2002	21	17					4663	4670		10.1093/emboj/cdf476	http://dx.doi.org/10.1093/emboj/cdf476								12198168					WOS:000177770100028
J	Paull, TT; Rogakou, EP; Yamazaki, V; Kirchgessner, CU; Gellert, M; Bonner, WM				Paull, TT; Rogakou, EP; Yamazaki, V; Kirchgessner, CU; Gellert, M; Bonner, WM			A critical role for histone H2AX in recruitment of repair factors to nuclear foci after DNA damage	CURRENT BIOLOGY												Background: The response of eukaryotic cells to double-strand breaks in genomic DNA includes the sequestration of many factors into nuclear foci. Recently it has been reported that a member of the histone H2A family, H2AX, becomes extensively phosphorylated within 1-3 minutes of DNA damage and forms foci at break sites. Results: In this work, we examine the role of H2AX phosphorylation in focus formation by several repair-related complexes, and investigate what factors may be involved in initiating this response. Using two different methods to create DNA double-strand breaks in human cells, we found that the repair factors Rad50 and Rad51 each colocalized with phosphorylated H2AX (gamma-H2AX) foci after DNA damage. The product of the tumor suppressor gene BRCA1 also colocalized with gamma-H2AX and was recruited to these sites before Rad50 or Rad51. Exposure of cells to the fungal inhibitor wortmannin eliminated focus formation by all repair factors examined, suggesting a role for the phosphoinositide (PI)-3 family of protein kinases in mediating this response. Wortmannin treatment was effective only when it was added early enough to prevent gamma-H2AX formation, indicating that gamma-H2AX is necessary for the recruitment of other factors to the sites of DNA damage. DNA repair-deficient cells exhibit a substantially reduced ability to increase the phosphorylation of H2AX in response to ionizing radiation, consistent with a role for gamma-H2AX in DNA repair. Conclusions: The pattern of gamma-H2AX fool that is established within a few minutes of DNA damage accounts for the patterns of Rad50, Rad51, and Brca1 foci seen much later during recovery from damage. The evidence presented strongly supports a role for the gamma-H2AX and the PI-3 protein kinase family in focus formation at sites of double-strand breaks and suggests the possibility of a change in chromatin structure accompanying double-strand break repair. (C) 2000 Elsevier Science Ltd, All rights reserved.						Paull, Tanya/0000-0002-2991-651X													0960-9822					JUL 27	2000	10	15					886	895		10.1016/S0960-9822(00)00610-2	http://dx.doi.org/10.1016/S0960-9822(00)00610-2								10959836					WOS:000088979300016
J	Park, CH; Valore, EV; Waring, AJ; Ganz, T				Park, CH; Valore, EV; Waring, AJ; Ganz, T			Hepcidin, a urinary antimicrobial peptide synthesized in the liver	JOURNAL OF BIOLOGICAL CHEMISTRY												Cysteine-rich antimicrobial peptides are abundant in animal and plant tissues involved in host defense. In insects, most are synthesized in the fat body, an organ analogous to the liver of vertebrates. From human urine, we characterized a cysteine-rich peptide with three forms differing by amino-terminal truncation, and we named it hepcidin (Hepc) because of its origin in the liver and its antimicrobial properties. Two predominant forms, Hepc20 and Hepc25, contained 20 and 25 amino acid residues with all 8 cysteines connected by intramolecular disulfide bonds. Reverse translation and search of the data bases found homologous liver cDNAs in species from fish to human and a corresponding human genomic sequence on human chromosome 19. The full cDNA by 5' rapid amplification of cDNA ends was 0.4 kilobase pair, in agreement with hepcidin mRNA size on Northern blots. The liver was the predominant site of mRNA expression. The encoded prepropeptide contains 84 amino acids, but only the 20-25-amino acid processed forms were found in urine. Hepcidins exhibited antifungal activity against Candida albicans, Aspergillus fumigatus, and Aspergillus niger and antibacterial activity against Escherichia coli, Staphylococcus aureus, Staphylococcus epidermidis, and group B Streptococcus. Hepcidin may be a vertebrate counterpart of cysteine-rich antimicrobial peptides produced in the fat body of insects.					Ganz, Tomas/AAN-3308-2020; Ganz, Tomas/D-4567-2009	Ganz, Tomas/0000-0002-2830-5469													0021-9258					MAR 16	2001	276	11					7806	7810		10.1074/jbc.M008922200	http://dx.doi.org/10.1074/jbc.M008922200								11113131					WOS:000167474900020
J	Furey, TS; Cristianini, N; Duffy, N; Bednarski, DW; Schummer, M; Haussler, D				Furey, TS; Cristianini, N; Duffy, N; Bednarski, DW; Schummer, M; Haussler, D			Support vector machine classification and validation of cancer tissue samples using microarray expression data	BIOINFORMATICS												Motivation: DNA microarray experiments generating thousands of gene expression measurements, are being used to gather information from tissue and cell samples regarding gene expression differences that will be useful in diagnosing disease. We have developed a new method to analyse this kind of data using support vector machines (SVMs). This analysis consists of both classification of the tissue samples, and an exploration of the data for mis-labeled or questionable tissue results. Results: We demonstrate the method in detail on samples consisting of ovarian cancer tissues, normal ovarian tissues, and other normal tissues. The dataset consists of expression experiment results for 97 802 cDNAs for each tissue. As a result of computational analysis, a tissue sample is discovered and confirmed to be wrongly labeled Upon correction of this mistake and the removal of an outlier perfect classification of tissues is achieved, but not with high confidence. We identify and analyse a subset of genes from the ovarian dataset whose expression is highly differentiated between the types of tissues. To show robustness of the SVM method, two previously published datasets from other types of tissues or cells are analysed The results are comparable to those previously obtained. We show that other machine learning methods also perform comparably to the SVM on many of those datasets.						Furey, Terry/0000-0001-5546-9672													1367-4803	1460-2059				OCT	2000	16	10					906	914		10.1093/bioinformatics/16.10.906	http://dx.doi.org/10.1093/bioinformatics/16.10.906								11120680					WOS:000165954000006
