PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Kim, J; Cote, LJ; Kim, F; Yuan, W; Shull, KR; Huang, JX				Kim, Jaemyung; Cote, Laura J.; Kim, Franklin; Yuan, Wa; Shull, Kenneth R.; Huang, Jiaxing			Graphene Oxide Sheets at Interfaces	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												Graphite oxide sheet, now called graphene oxide (GO), is the product of chemical exfoliation of graphite and has been known for more than a century. GO has been largely viewed as hydrophilic, presumably due to its excellent colloidal stability in water. Here we report that GO is an amphiphile with hydrophilic edges and a more hydrophobic basal plane. GO can act like a surfactant, as measured by its ability to adsorb on interfaces and lower the surface or interfacial tension. Since the degree of ionization of the edge COOH groups is affected by pH, GO's amphiphilicity can be tuned by pH. In addition, size-dependent amphiphilicity of GO sheets is observed. Since each GO sheet is a single molecule as well as a colloidal particle, the molecule colloid duality makes it behave like both a molecular and a colloidal surfactant. For example, GO is capable of creating highly stable Pickering emulsions of organic solvents like solid particles. It can also act as a molecular dispersing agent to process insoluble materials such as graphite and carbon nanotubes in water. The ease of its conversion to chemically modified graphene could enable new opportunities in solution processing of functional materials.					Kim, Franklin/LJL-3354-2024; Huang, Jiaxing/B-7521-2009; Shull, Kenneth/B-7536-2009; Kim, Jaemyung/E-4617-2012	Huang, Jiaxing/0000-0001-9176-8901; Shull, Kenneth/0000-0002-8027-900X; Kim, Jaemyung/0000-0002-0195-1460; Kim, Franklin/0000-0002-6548-6588													0002-7863	1520-5126				JUN 16	2010	132	23					8180	8186		10.1021/ja102777p	http://dx.doi.org/10.1021/ja102777p								20527938					WOS:000278717700067
J	Chen, LF; Zhang, XD; Liang, HW; Kong, MG; Guan, QF; Chen, P; Wu, ZY; Yu, SH				Chen, Li-Feng; Zhang, Xu-Dong; Liang, Hai-Wei; Kong, Mingguang; Guan, Qing-Fang; Chen, Ping; Wu, Zhen-Yu; Yu, Shu-Hong			Synthesis of Nitrogen-Doped Porous Carbon Nanofibers as an Efficient Electrode Material for Supercapacitors	ACS NANO												Supercapacitors (also known as ultracapacitors) are considered to be the most promising approach to meet the pressing requirements of energy storage. Supercapacitive electrode materials, which are closely related to the high-efficiency storage of energy, have provoked more interest. Herein, we present a high-capacity supercapacitor material based on the nitrogen-doped porous carbon nanofibers synthesized by carbonization of macroscopic-scale carbonaceous nanofibers (CNFs) coated with polypyrrole (CNFs@polypyrrole) at an appropriate temperature. The composite nanofibers exhibit a reversible specific capacitance of 202.0 F g(-1) at the current density of 1.0 A g(-1) in 6.0 mol L-1 aqueous KOH electrolyte, meanwhile maintaining a high-class capacitance retention capability and a maximum power density of 89.57 kW kg(-1). This kind of nitrogen-doped carbon nanofiber represents an alternative promising candidate for an efficient electrode material for supercapacitors.					Wu, Zhen-Yu/AAF-5855-2019; Guan, Qing-Fang/AAD-4763-2020; Liang, Hai-Wei/B-7292-2011; Yu, Shu-Hong/A-1903-2010; Chen, Li-Feng/J-7901-2012	Wu, Zhen-Yu/0000-0001-9198-003X; Liang, Hai-Wei/0000-0002-0128-0222; Yu, Shu-Hong/0000-0003-3732-1011; Guan, Qing-Fang/0000-0002-9491-7359; Chen, ping/0000-0003-0274-5674; Chen, Li-Feng/0000-0003-2580-928X													1936-0851	1936-086X				AUG	2012	6	8					7092	7102		10.1021/nn302147s	http://dx.doi.org/10.1021/nn302147s								22769051					WOS:000307988900067
J	Wang, DH; Choi, DW; Li, J; Yang, ZG; Nie, ZM; Kou, R; Hu, DH; Wang, CM; Saraf, LV; Zhang, JG; Aksay, IA; Liu, J				Wang, Donghai; Choi, Daiwon; Li, Juan; Yang, Zhenguo; Nie, Zimin; Kou, Rong; Hu, Dehong; Wang, Chongmin; Saraf, Laxmikant V.; Zhang, Jiguang; Aksay, Ilhan A.; Liu, Jun			Self-Assembled TiO<sub>2</sub>-Graphene Hybrid Nanostructures for Enhanced Li-Ion Insertion	ACS NANO												We used anionic sulfate surfactants to assist the stabilization of graphene in aqueous solutions and facilitate the self-assembly of in situ grown nanocrystalline TiO2, rutile and anatase, with graphene. These nanostructured TiO2-graphene hybrid materials were used for investigation of Li-ion insertion properties. The hybrid materials showed significantly enhanced Li-ion insertion/extraction in TiO2. The specific capacity was more than doubled at high charge rates, as compared with the pure TiO2 phase. The improved capacity at high charge-discharge rate may be attributed to increased electrode conductivity in the presence of a percolated graphene network embedded into the metal oxide electrodes.					Wang, Chongmin/ABE-8457-2020; Choi, Daiwon/B-6593-2008; Aksay, Ilhan/B-9281-2008; Liu, JunFeng/HGD-7777-2022; Wang, Donghai/L-1150-2013; Hu, Dehong/B-4650-2010	Wang, Donghai/0000-0001-7261-8510; Choi, Daiwon/0000-0002-4779-742X; Hu, Dehong/0000-0002-3974-2963													1936-0851	1936-086X				APR	2009	3	4					907	914		10.1021/nn900150y	http://dx.doi.org/10.1021/nn900150y								19323486					WOS:000265618700023
J	De Maesschalck, R; Jouan-Rimbaud, D; Massart, DL				De Maesschalck, R; Jouan-Rimbaud, D; Massart, DL			The Mahalanobis distance	CHEMOMETRICS AND INTELLIGENT LABORATORY SYSTEMS												The theory of many multivariate chemometrical methods is based on the measurement of distances. The Mahalanobis distance (MD), in the original and principal component (PC) space, will be examined and interpreted in relation with the Euclidean distance (ED). Techniques based on the MD and applied in different fields of chemometrics such as in multivariate calibration, pattern recognition and process control are explained and discussed. (C) 2000 Elsevier Science B.V. All rights reserved.																			0169-7439	1873-3239				JAN 4	2000	50	1					1	18		10.1016/S0169-7439(99)00047-7	http://dx.doi.org/10.1016/S0169-7439(99)00047-7													WOS:000084377500001
J	Yu, M; Trinkle, DR				Yu, Min; Trinkle, Dallas R.			Accurate and efficient algorithm for Bader charge integration	JOURNAL OF CHEMICAL PHYSICS												We propose an efficient, accurate method to integrate the basins of attraction of a smooth function defined on a general discrete grid and apply it to the Bader charge partitioning for the electron charge density. Starting with the evolution of trajectories in space following the gradient of charge density, we derive an expression for the fraction of space neighboring each grid point that flows to its neighbors. This serves as the basis to compute the fraction of each grid volume that belongs to a basin (Bader volume) and as a weight for the discrete integration of functions over the Bader volume. Compared with other grid-based algorithms, our approach is robust, more computationally efficient with linear computational effort, accurate, and has quadratic convergence. Moreover, it is straightforward to extend to nonuniform grids, such as from a mesh-refinement approach, and can be used to both identify basins of attraction of fixed points and integrate functions over the basins. (C) 2011 American Institute of Physics. [doi:10.1063/1.3553716]					Trinkle, Dallas/E-6609-2010	Trinkle, Dallas/0000-0002-6472-9840													0021-9606	1089-7690				FEB 14	2011	134	6							064111	10.1063/1.3553716	http://dx.doi.org/10.1063/1.3553716								21322665					WOS:000287327400012
J	Kandiah, M; Nilsen, MH; Usseglio, S; Jakobsen, S; Olsbye, U; Tilset, M; Larabi, C; Quadrelli, EA; Bonino, F; Lillerud, KP				Kandiah, Mathivathani; Nilsen, Merete Hellner; Usseglio, Sandro; Jakobsen, Soren; Olsbye, Unni; Tilset, Mats; Larabi, Cherif; Quadrelli, Elsje Alessandra; Bonino, Francesca; Lillerud, Karl Petter			Synthesis and Stability of Tagged UiO-66 Zr-MOFs	CHEMISTRY OF MATERIALS												The development in the field MOF materials is moving from the discovery of new structures toward applications of the most promising materials. In most cases, specialized applications require incorporation of functional chemical groups. This work is a systematic investigation of the effect that simple substituents attached to the aromatic linker have on the stability and property to the parent MOF. A family of isoreticular MOFs, based on the UiO-66 structure was obtained from the three different linker ligands H2N-H2BDC, O2N-H2BDC, and Br-H2BDC. The physicochemical and chemical investigation of these materials demonstrate that this class of MOFs retains high thermal and chemical stabilities, even with functional groups present at the linker units. The results demonstrate the possibility of incorporating active functional groups into the UiO-66 structure almost without losing its exceptionally high thermal and chemical stability. It has been established that the functional groups, at least in the amino functionalized UiO-66 sample, are chemically available as evidenced by the H/D exchange experiment, making the tagged UiO series MOFs very interesting for further studies within the field of catalysis.					Quadrelli, Elsje/M-8603-2013; Tilset, Mats/O-3130-2015; Bonino, Francesca/G-8234-2016	Bonino, Francesca/0000-0002-6822-6685; Lillerud, Karl Petter/0000-0001-7692-1701; Quadrelli, Elsje Alessandra/0000-0002-8606-1183													0897-4756	1520-5002				DEC 28	2010	22	24					6632	6640		10.1021/cm102601v	http://dx.doi.org/10.1021/cm102601v													WOS:000285429000016
J	Pääkkö, M; Ankerfors, M; Kosonen, H; Nykänen, A; Ahola, S; Österberg, M; Ruokolainen, J; Laine, J; Larsson, PT; Ikkala, O; Lindström, T				Paakko, M.; Ankerfors, M.; Kosonen, H.; Nykanen, A.; Ahola, S.; Osterberg, M.; Ruokolainen, J.; Laine, J.; Larsson, P. T.; Ikkala, O.; Lindstrom, T.			Enzymatic hydrolysis combined with mechanical shearing and high-pressure homogenization for nanoscale cellulose fibrils and strong gels	BIOMACROMOLECULES												Toward exploiting the attractive mechanical properties of cellulose I nanoelements, a novel route is demonstrated, which combines enzymatic hydrolysis and mechanical shearing. Previously, an aggressive acid hydrolysis and sonication of cellulose I containing fibers was shown to lead to a network of weakly hydrogen-bonded rodlike cellulose elements typically with a low aspect ratio. On the other hand, high mechanical shearing resulted in longer and entangled nanoscale cellulose elements leading to stronger networks and gels. Nevertheless, a widespread use of the latter concept has been hindered because of lack of feasible methods of preparation, suggesting a combination of mild hydrolysis and shearing to disintegrate cellulose I containing fibers into high aspect ratio cellulose I nanoscale elements. In this work, mild enzymatic hydrolysis has been introduced and combined with mechanical shearing and a high-pressure homogenization, leading to a controlled fibrillation down to nanoscale and a network of long and highly entangled cellulose I elements. The resulting strong aqueous gels exhibit more than 5 orders of magnitude tunable storage modulus G' upon changing the concentration. Cryotransmission electron microscopy, atomic force microscopy, and cross-polarization/magic-angle spinning (CP/MAS) C-13 NMR suggest that the cellulose I structural elements obtained are dominated by two fractions, one with lateral dimension of 5-6 nm and one with lateral dimensions of about 10-20 nm. The thicker diameter regions may act as the junction zones for the networks. The resulting material will herein be referred to as MFC (microfibrillated cellulose). Dynamical rheology showed that the aqueous suspensions behaved as gels in the whole investigated concentration range 0.125-5.9% w/w, G' ranging from 1.5 Pa to 10(5) Pa. The maximum G' was high, about 2 orders of magnitude larger than typically observed for the corresponding nonentangled low aspect ratio cellulose I gels, and G' scales with concentration with the power of approximately three. The described preparation method of MFC allows control over the final properties that opens novel applications in materials science, for example, as reinforcement in composites and as templates for surface modification.					Ruokolainen, Janne/F-6369-2010; Laine, Janne/A-3337-2013; Ikkala, Olli/K-7447-2012; Nykänen, Antti/F-6941-2010; Kettunen, Marjo/F-6288-2010; Osterberg, Monika/C-3929-2013	Osterberg, Monika/0000-0002-3558-9172; Ruokolainen, Janne Tapio/0000-0003-2214-0621													1525-7797	1526-4602				JUN	2007	8	6					1934	1941		10.1021/bm061215p	http://dx.doi.org/10.1021/bm061215p								17474776					WOS:000247107900023
J	Jiang, WJ; Gu, L; Li, L; Zhang, Y; Zhang, X; Zhang, LJ; Wang, JQ; Hu, JS; Wei, ZD; Wan, LJ				Jiang, Wen-Jie; Gu, Lin; Li, Li; Zhang, Yun; Zhang, Xing; Zhang, Lin-Juan; Wang, Jian-Qiang; Hu, Jin-Song; Wei, Zidong; Wan, Li-Jun			Understanding the High Activity of Fe-N-C Electrocatalysts in Oxygen Reduction: Fe/Fe<sub>3</sub>C Nanoparticles Boost the Activity of Fe-N<i><sub>x</sub></i>	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												Understanding the origin of high activity of Fe-N-C electrocatalysts in oxygen reduction reaction (ORR) is critical but still challenging for developing efficient sustainable nonprecious metal catalysts in fuel. cells and metal air batteries. Herein, we developed a new highly active Fe-N-C ORR catalyst containing Fe-N-x coordination sites and Fe/Fe3C nanocrystals (Fe@C-FeNC), and revealed the origin of its activity by intensively investigating the composition and the structure of the catalyst and their correlations with the electrochemical performance. The detailed analyses unambiguously confirmed the coexistence of Fe/Fe3C nanocrystals and Fe-N-x in the best catalyst. A series of designed experiments disclosed that (1) N-doped carbon substrate, Fe/Fe3C nanocrystals or Fe-N-x themselves did not deliver the high activity; (2) the catalysts with both Fe/Fe3C nanocrystals and Fe-N-x exhibited the high activity; (3) the higher content of Fe-N-x gave the higher activity; (4) the removal of Fe/Fe3C nanocrystals severely degraded the activity; (5) the blocking of Fe-N-x downgraded the activity and the recovery of the blocked Fe-N-x recovered the activity. These facts supported that the high ORR activity of the Fe@C-FeNC electrocatalysts should be ascribed to that Fe/Fe3C nanocrystals boost the activity of Fe-N-x. The coexistence of high content of Fe-N-x and sufficient metallic iron nanoparticles is essential for the high ORR activity. DFT calculation corroborated this conclusion by indicating that the interaction between metallic iron and Fe-N-4 coordination structure favored the adsorption of oxygen molecule. These new findings open an avenue for the rational design and bottom-up synthesis of low-cost highly active ORR electrocatalysts.					Zhang, Linjuan/Y-8097-2019; Wei, Zidong/N-5342-2017; Wang, Jian-Qiang/P-5345-2014; Jiang, Wen-Jie/A-3582-2017; wan, li jun/R-7839-2016; Hu, Jin-Song/E-1001-2011; Gu, Lin/D-9631-2011	Jiang, Wen-Jie/0000-0003-1852-0429; wan, li jun/0000-0002-0656-0936; Li, Li/0000-0002-3789-0081; Hu, Jin-Song/0000-0002-6268-0959; Gu, Lin/0000-0002-7504-031X													0002-7863					MAR 16	2016	138	10					3570	3578		10.1021/jacs.6b00757	http://dx.doi.org/10.1021/jacs.6b00757								26906342					WOS:000372477700044
J	Zoete, V; Cuendet, MA; Grosdidier, A; Michielin, O				Zoete, Vincent; Cuendet, Michel A.; Grosdidier, Aurelien; Michielin, Olivier			SwissParam: A Fast Force Field Generation Tool for Small Organic Molecules	JOURNAL OF COMPUTATIONAL CHEMISTRY												The drug discovery process has been deeply transformed recently by the use of computational ligand-based or structure-based methods, helping the lead compounds identification and optimization, and finally the delivery of new drug candidates more quickly and at lower cost. Structure-based computational methods for drug discovery mainly involve ligand-protein docking and rapid binding free energy estimation, both of which require force field parameterization for many drug candidates. Here, we present a fast force field generation tool, called SwissParam, able to generate, for arbitrary small organic molecule, topologies, and parameters based on the Merck molecular force field, but in a functional form that is compatible with the CHARMM force field. Output files can be used with CHARMM or GROMACS. The topologies and parameters generated by SwissParam are used by the docking software EADock2 and EADock DSS to describe the small molecules to be docked, whereas the protein is described by the CHARMM force field, and allow them to reach success rates ranging from 56 to 78%. We have also developed a rapid binding free energy estimation approach, using SwissParam for ligands and CHARMM22/27 for proteins, which requires only a short minimization to reproduce the experimental binding free energy of 214 ligand-protein complexes involving 62 different proteins, with a standard error of 2.0 kcal mol(-1), and a correlation coefficient of 0.74. Together, these results demonstrate the relevance of using SwissParam topologies and parameters to describe small organic molecules in computer-aided drug design applications, together with a CHARMM22/27 description of the target protein. SwissParam is available free of charge for academic users at www.swissparam.ch. (C) 2011 Wiley Periodicals, Inc. J Comput Chem 32: 2359-2368, 2011					Michielin, Olivier/ABE-7924-2020; Cuendet, Michel/AAE-9215-2019; Zoete, Vincent/HOH-2800-2023	Cuendet, Michel/0000-0002-0754-3425; Michielin, Olivier/0000-0003-4926-6355; Grosdidier, Aurelien/0000-0001-9873-3461; Zoete, Vincent/0000-0002-2336-6537													0192-8651					AUG	2011	32	11					2359	2368		10.1002/jcc.21816	http://dx.doi.org/10.1002/jcc.21816								21541964					WOS:000291696500003
J	Horcajada, P; Serre, C; Maurin, G; Ramsahye, NA; Balas, F; Vallet-Regí, M; Sebban, M; Taulelle, F; Férey, G				Horcajada, Patricia; Serre, Christian; Maurin, Guillaume; Ramsahye, Naseem A.; Balas, Francisco; Vallet-Regi, Maria; Sebban, Muriel; Taulelle, Francis; Ferey, Gerard			Flexible porous metal-organic frameworks for a controlled drug delivery	JOURNAL OF THE AMERICAN CHEMICAL SOCIETY												Flexible nanoporous chromium or iron terephtalates (BDC) MIL-53(Cr, Fe) or M(OH)[BDC] have been used as matrices for the adsorption and in vitro drug delivery of lbuprofen (or alpha-p-isobutylphenylpropionic acid). Both MIL-53(Cr) and MIL-53(Fe) solids adsorb around 20 wt% of lbuprofen (lbuprofen/dehydrated MIL-53 molar ratio = 0.22(1)), indicating that the amount of inserted drug does not depend on the metal (Cr, Fe) constitutive of the hybrid framework. Structural and spectroscopic characterizations are provided for the solid filled with lbuprofen. In each case, the very slow and complete delivery of lbuprofen was achieved under physiological conditions after 3 weeks with a predictable zero-order kinetics, which highlights the unique properties of flexible hybrid solids for adapting their pore opening to optimize the drug-matrix interactions.					Sebban, Muriel/A-6216-2012; Ramsahye, Naseem/F-2604-2019; Balas, Francisco/K-7799-2014; MAURIN, Guillaume/G-7435-2015; SERRE, Christian/AAJ-3990-2020; Vallet-Regi, Maria/M-3378-2014	Sebban, Muriel/0000-0002-7907-1092; Balas, Francisco/0000-0001-5512-0075; MAURIN, Guillaume/0000-0002-2096-0450; SERRE, Christian/0000-0003-3040-2564; Horcajada, Patricia/0000-0002-6544-5911; Ceron, Ester/0000-0003-1449-1018; Vallet-Regi, Maria/0000-0002-6104-4889; Ramsahye, Naseem/0000-0001-8189-4613													0002-7863					MAY 28	2008	130	21					6774	6780		10.1021/ja710973k	http://dx.doi.org/10.1021/ja710973k								18454528					WOS:000256158200046
J	Narayan, S; Muldoon, J; Finn, MG; Fokin, VV; Kolb, HC; Sharpless, KB				Narayan, S; Muldoon, J; Finn, MG; Fokin, VV; Kolb, HC; Sharpless, KB			"On water": Unique reactivity of organic compounds in aqueous suspension	ANGEWANDTE CHEMIE-INTERNATIONAL EDITION																	Kolb, Hartmuth/P-4309-2018														1433-7851	1521-3773					2005	44	21					3275	3279		10.1002/anie.200462883	http://dx.doi.org/10.1002/anie.200462883								15844112					WOS:000229516300022
J	Hines, MA; Scholes, GD				Hines, MA; Scholes, GD			Colloidal PbS nanocrystals with size-tunable near-infrared emission: Observation of post-synthesis self-narrowing of the particle size distribution	ADVANCED MATERIALS												The synthesis of nanocrystalline PbS quantum dots using organometallic precursors is reported. The samples exhibit tunable, strong near-infrared photoluminescence. A remarkable spontaneous self-directed narrowing of the particle sized distribution is shown to occur after the particles are synthesized and dispersed in organic solvent. The Figure shows the tuning of band-edge exciton absorption features through the near-infrared spectral region according to particle size.																			0935-9648	1521-4095				NOV 4	2003	15	21					1844	1849		10.1002/adma.200305395	http://dx.doi.org/10.1002/adma.200305395													WOS:000186749900013
J	Mock, JJ; Barbic, M; Smith, DR; Schultz, DA; Schultz, S				Mock, JJ; Barbic, M; Smith, DR; Schultz, DA; Schultz, S			Shape effects in plasmon resonance of individual colloidal silver nanoparticles	JOURNAL OF CHEMICAL PHYSICS												We present a systematic study of the effect of size and shape on the spectral response of individual silver nanoparticles. An experimental method has been developed that begins with the detection and characterization of isolated nanoparticles in the optical far field. The plasmon resonance optical spectrum of many individual nanoparticles are then correlated to their size and shape using high-resolution transmission electron microscopy. We find that specific geometrical shapes give distinct spectral responses. In addition, inducing subtle changes in the particles' morphology by heating causes a shift in the individual particle spectrum and provides a simple means of tuning the spectral response to a desired optical wavelength. Improved colloidal preparation methods could potentially lead to homogeneous populations of identical particle shapes and colors. These multicolor colloids could be used as biological labels, surface enhanced Raman scattering substrates, or near field optical microscopy sources covering the full range of wavelengths in the visible spectrum. (C) 2002 American Institute of Physics.					Smith, David/E-4710-2012	Barbic, Mladen/0000-0003-1511-1910													0021-9606	1089-7690				APR 15	2002	116	15					6755	6759		10.1063/1.1462610	http://dx.doi.org/10.1063/1.1462610													WOS:000174767200042
J	Grimaud, A; Diaz-Morales, O; Han, BH; Hong, WT; Lee, YL; Giordano, L; Stoerzinger, KA; Koper, MTM; Shao-Horn, Y				Grimaud, Alexis; Diaz-Morales, Oscar; Han, Binghong; Hong, Wesley T.; Lee, Yueh-Lin; Giordano, Livia; Stoerzinger, Kelsey A.; Koper, Marc T. M.; Shao-Horn, Yang			Activating lattice oxygen redox reactions in metal oxides to catalyse oxygen evolution	NATURE CHEMISTRY												Understanding how materials that catalyse the oxygen evolution reaction (OER) function is essential for the development of efficient energy-storage technologies. The traditional understanding of the OER mechanism on metal oxides involves four concerted proton-electron transfer steps on metal-ion centres at their surface and product oxygen molecules derived from water. Here, using in situ O-18 isotope labelling mass spectrometry, we provide direct experimental evidence that the O-2 generated during the OER on some highly active oxides can come from lattice oxygen. The oxides capable of lattice-oxygen oxidation also exhibit pH-dependent OER activity on the reversible hydrogen electrode scale, indicating non-concerted proton-electron transfers in the OER mechanism. Based on our experimental data and density functional theory calculations, we discuss mechanisms that are fundamentally different from the conventional scheme and show that increasing the covalency of metal-oxygen bonds is critical to trigger lattice-oxygen oxidation and enable non-concerted proton-electron transfers during OER.					Hong, Wesley/H-1102-2014; Grimaud, Alexis/JOZ-3468-2023; Stoerzinger, Kelsey/AAA-2677-2021; Koper, Marc/C-5026-2009; Lee, Yueh-Lin/P-3724-2019; Diaz-Morales, Oscar/R-3918-2017; Lee, Yueh-Lin/F-6274-2011	Stoerzinger, Kelsey/0000-0002-3431-8290; Diaz-Morales, Oscar/0000-0003-1221-0809; Lee, Yueh-Lin/0000-0003-2477-6412; /0000-0002-9966-205X; Shao-horn, Yang/0000-0001-8714-2121; GIORDANO, LIVIA/0000-0002-6879-9424													1755-4330	1755-4349				MAY	2017	9	5					457	465		10.1038/NCHEM.2695	http://dx.doi.org/10.1038/NCHEM.2695								28430191					WOS:000399785500013
J	Chang, K; Chen, WX				Chang, Kun; Chen, Weixiang			L-Cysteine-Assisted Synthesis of Layered MoS<sub>2</sub>/Graphene Composites with Excellent Electrochemical Performances for Lithium Ion Batteries	ACS NANO												A facile process was developed to synthesize layered MoS2/graphene (MoS2/G) composites by an L-cysteine-assisted solution-phase method, in which sodium molybdate, as-prepared graphene oxide (GO), and L-cysteine were used as starting materials. As-prepared MoS2/G was then fabricated into layered MoS2/G composites after annealing in a H-2/N-2 atmosphere at 800 degrees C for 2 h. The samples were systematically investigated by X-ray diffraction, field emission scanning electron microscopy, energy dispersive X-ray spectroscopy, and high-resolution transmission electron microscopy. Electrochemical performances were evaluated In two-electrode cells versus metallic lithium. It Is demonstrated that the obtained MoS2/G composites show three-dimensional architecture and excellent electrochemical performances as anode materials for U-ion batteries. The MoS2/G composite with a Mo:C molar ratio of 1:2 exhibits the highest specific capacity of similar to 1100 mAh/g at a current of 100 mA/g, as well as excellent cycling stability and high-rate capability. The superior electrochemical performances of MoS2/G composites as U-Ion battery anodes are attributed to their robust composite structure and the synergistic effects between layered MoS2 and graphene.					Chang, Kun/I-1361-2012														1936-0851					JUN	2011	5	6					4720	4728		10.1021/nn200659w	http://dx.doi.org/10.1021/nn200659w								21574610					WOS:000292055200055
J	Sevilla, M; Fuertes, AB				Sevilla, M.; Fuertes, A. B.			The production of carbon materials by hydrothermal carbonization of cellulose	CARBON												Highly functionalized carbonaceous materials were produced by means of the hydrothermal carbonization of cellulose at temperatures in the 220-250 degrees C range. The formation of this material follows essentially the path of a dehydration process, similar to that previously observed for the hydrothermal transformation of saccharides such as glucose, sucrose or starch. The materials so formed are composed of agglomerates of carbonaceous microspheres (size similar to 2-5 mu m), as evidenced by SEM. The combination of the results of the elemental analysis with that obtained by different spectroscopic techniques (infrared and Raman spectroscopy, and XPS) has allowed us to inferred that, from a chemical point of view, the solid product consists of small clusters of condensed benzene rings that form stable groups with oxygen in the core (i.e. ether, quinone, pyrone), whereas the shell possesses more reactive/hydrophilic oxygen functionalities (i.e. hydroxyl, carbonyl, carboxylic, ester). (C) 2009 Elsevier Ltd. All rights reserved.					Fuertes, Antonio Benito/H-6905-2015; Sevilla Solis, Marta/H-7674-2015	Fuertes, Antonio Benito/0000-0002-5931-1669; Sevilla Solis, Marta/0000-0002-2471-2403													0008-6223	1873-3891				AUG	2009	47	9					2281	2289		10.1016/j.carbon.2009.04.026	http://dx.doi.org/10.1016/j.carbon.2009.04.026													WOS:000267965200024
J	Heyd, J; Scuseria, GE; Ernzerhof, M				Heyd, J; Scuseria, GE; Ernzerhof, M			Hybrid functionals based on a screened Coulomb potential	JOURNAL OF CHEMICAL PHYSICS												Hybrid density functionals are very successful in describing a wide range of molecular properties accurately. In large molecules and solids, however, calculating the exact (Hartree-Fock) exchange is computationally expensive, especially for systems with metallic characteristics. In the present work, we develop a new hybrid density functional based on a screened Coulomb potential for the exchange interaction which circumvents this bottleneck. The results obtained for structural and thermodynamic properties of molecules are comparable in quality to the most widely used hybrid functionals. In addition, we present results of periodic boundary condition calculations for both semiconducting and metallic single wall carbon nanotubes. Using a screened Coulomb potential for Hartree-Fock exchange enables fast and accurate hybrid calculations, even of usually difficult metallic systems. The high accuracy of the new screened Coulomb potential hybrid, combined with its computational advantages, makes it widely applicable to large molecules and periodic systems. (C) 2003 American Institute of Physics.					Scuseria, Gustavo/F-6508-2011														0021-9606	1089-7690				MAY 8	2003	118	18					8207	8215		10.1063/1.1564060	http://dx.doi.org/10.1063/1.1564060													WOS:000182454100010
J	Wang, YM; Voisin, T; McKeown, JT; Ye, JC; Calta, NP; Li, Z; Zeng, Z; Zhang, Y; Chen, W; Roehling, TT; Ott, RT; Santala, MK; Depond, PJ; Matthews, MJ; Hamza, AV; Zhu, T				Wang, Y. Morris; Voisin, Thomas; McKeown, Joseph T.; Ye, Jianchao; Calta, Nicholas P.; Li, Zan; Zeng, Zhi; Zhang, Yin; Chen, Wen; Roehling, Tien Tran; Ott, Ryan T.; Santala, Melissa K.; Depond, Philip J.; Matthews, Manyalibo J.; Hamza, Alex V.; Zhu, Ting			Additively manufactured hierarchical stainless steels with high strength and ductility	NATURE MATERIALS												Many traditional approaches for strengthening steels typically come at the expense of useful ductility, a dilemma known as strength-ductility trade-off. New metallurgical processing might offer the possibility of overcoming this. Here we report that austenitic 316L stainless steels additively manufactured via a laser powder-bed-fusion technique exhibit a combination of yield strength and tensile ductility that surpasses that of conventional 316L steels. High strength is attributed to solidification-enabled cellular structures, low-angle grain boundaries, and dislocations formed during manufacturing, while high uniform elongation correlates to a steady and progressive work-hardening mechanism regulated by a hierarchically heterogeneous microstructure, with length scales spanning nearly six orders of magnitude. In addition, solute segregation along cellular walls and low-angle grain boundaries can enhance dislocation pinning and promote twinning. This work demonstrates the potential of additive manufacturing to create alloys with unique microstructures and high performance for structural applications.					Santala, Melissa/K-6871-2013; Chen, Wen/JJD-3449-2023; Ott, Ryan/AAR-5776-2021; Zhang, Yin/U-8624-2019; Wang, Y. Morris/F-2249-2010; ye, jianchao/A-6388-2011; Roehling, Tien/L-6835-2019														1476-1122	1476-4660				JAN	2018	17	1					63	+		10.1038/NMAT5021	http://dx.doi.org/10.1038/NMAT5021								29115290					WOS:000422790000017
