PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Tritt, TM; Subramanian, MA				Tritt, TM; Subramanian, MA			Thermoelectric materials, phenomena, and applications: A bird's eye view	MRS BULLETIN												High-efficiency thermoelectric (TE) materials are important for power-generation devices that are designed to convert waste heat into electrical energy They can also be used in solid-state refrigeration devices. The conversion of waste heat into electrical energy may play an important role in our current challenge to develop alternative energy technologies to reduce our dependence on fossil fuels and reduce greenhouse gas emissions. An overview of various TE phenomena and materials is provided in this issue of MRS Bulletin. Several of the current applications and key parameters are defined and discussed. Novel applications of TE materials include biothermal batteries to power heart pacemakers, enhanced performance of optoelectronics coupled with solid-state TE cooling, and power generation for deep-space probes via radioisotope TE generators. A number of different systems of potential TE materials are currently under investigation by various research groups around the world, and many of these materials are reviewed in the articles in this issue. These range from thin-film superlattice materials to large single-crystal or polycrystalline bulk materials, and from semiconductors and semimetals to ceramic oxides. The phonon-glass/electron-crystal approach to new TE materials is presented, along with the role of solid-state crystal chemistry. Research criteria for developing new materials are highlighted.					Subramanian, Mas/E-2002-2011														0883-7694	1938-1425				MAR	2006	31	3					188	194		10.1557/mrs2006.44	http://dx.doi.org/10.1557/mrs2006.44													WOS:000236453200015
J	Roy, K; Padmanabhan, M; Goswami, S; Sai, TP; Ramalingam, G; Raghavan, S; Ghosh, A				Roy, Kallol; Padmanabhan, Medini; Goswami, Srijit; Sai, T. Phanindra; Ramalingam, Gopalakrishnan; Raghavan, Srinivasan; Ghosh, Arindam			Graphene-MoS<sub>2</sub> hybrid structures for multifunctional photoresponsive memory devices	NATURE NANOTECHNOLOGY												Combining the electronic properties of graphene(1,2) and molybdenum disulphide (MoS2)(3-6) in hybrid heterostructures offers the possibility to create devices with various functionalities. Electronic logic and memory devices have already been constructed from graphene-MoS2 hybrids(7,8), but they do not make use of the photosensitivity of MoS2, which arises from its optical-range bandgap(9). Here, we demonstrate that graphene-on-MoS2 binary heterostructures display remarkable dual optoelectronic functionality, including highly sensitive photodetection and gate-tunable persistent photoconductivity. The responsivity of the hybrids was found to be nearly 1 x 10(10) A W-1 at 130 K and 5 x 10(8) A W-1 at room temperature, making them the most sensitive graphene-based photodetectors. When subjected to time-dependent photoillumination, the hybrids could also function as a rewritable optoelectronic switch or memory, where the persistent state shows almost no relaxation or decay within experimental timescales, indicating near-perfect charge retention. These effects can be quantitatively explained by gate-tunable charge exchange between the graphene and MoS2 layers, and may lead to new graphene-based optoelectronic devices that are naturally scalable for large-area applications at room temperature.					Goswami, Sunita/JSL-2691-2023; Goswami, Srijit/N-1400-2014	Goswami, Sunita/0000-0002-5772-243X; Goswami, Srijit/0000-0002-9095-4363													1748-3387	1748-3395				NOV	2013	8	11					826	830		10.1038/NNANO.2013.206	http://dx.doi.org/10.1038/NNANO.2013.206								24141541					WOS:000326927200016
J	Molina-Sánchez, A; Wirtz, L				Molina-Sanchez, A.; Wirtz, L.			Phonons in single-layer and few-layer MoS<sub>2</sub> and WS<sub>2</sub>	PHYSICAL REVIEW B												We report ab initio calculations of the phonon dispersion relations of the single-layer and bulk dichalcogenides MoS2 and WS2. We explore in detail the behavior of the Raman-active modes A(1g) and E-2g(1) as a function of the number of layers. In agreement with recent Raman spectroscopy measurements [C. Lee et al., ACS Nano 4, 2695 (2010)], we find that the A(1g) mode increases in frequency with an increasing number of layers while the E-2g(1) mode decreases. We explain this decrease by an enhancement of the dielectric screening of the long-range Coulomb interaction between the effective charges with a growing number of layers. This decrease in the long-range part overcompensates for the increase of the short-range interaction due to the weak interlayer interaction.					Wirtz, Ludger/F-4295-2015; Molina-Sanchez, Alejandro/B-2788-2009	Wirtz, Ludger/0000-0001-5618-3465; Molina-Sanchez, Alejandro/0000-0001-5121-4058													2469-9950	2469-9969				OCT 11	2011	84	15							155413	10.1103/PhysRevB.84.155413	http://dx.doi.org/10.1103/PhysRevB.84.155413													WOS:000295871100009
J	Meitl, MA; Zhu, ZT; Kumar, V; Lee, KJ; Feng, X; Huang, YY; Adesida, I; Nuzzo, RG; Rogers, JA				Meitl, MA; Zhu, ZT; Kumar, V; Lee, KJ; Feng, X; Huang, YY; Adesida, I; Nuzzo, RG; Rogers, JA			Transfer printing by kinetic control of adhesion to an elastomeric stamp	NATURE MATERIALS												An increasing number of technologies require large-scale integration of disparate classes of separately fabricated objects into spatially organized, functional systems(1-9). Here we introduce an approach for heterogeneous integration based on kinetically controlled switching between adhesion and release of solid objects to and from an elastomeric stamp. We describe the physics of soft adhesion that govern this process and demonstrate the method by printing objects with a wide range of sizes and shapes, made of single-crystal silicon and GaN, mica, highly ordered pyrolytic graphite, silica and pollen, onto a variety of substrates without specially designed surface chemistries or separate adhesive layers. Printed p-n junctions and photodiodes fixed directly on highly curved surfaces illustrate some unique device-level capabilities of this approach.					Huang, Yonggang/B-6998-2009; Rogers, John/L-2798-2016; Feng, Xue/B-5063-2008; Zhu, Zhengtao/A-1633-2009; Lee, Keon Jae/C-1722-2011	Zhu, Zhengtao/0000-0002-9311-2110; Lee, Keon Jae/0000-0001-7500-3079													1476-1122	1476-4660				JAN	2006	5	1					33	38		10.1038/nmat1532	http://dx.doi.org/10.1038/nmat1532													WOS:000234379000012
J	Koike, J; Kobayashi, T; Mukai, T; Watanabe, H; Suzuki, M; Maruyama, K; Higashi, K				Koike, J; Kobayashi, T; Mukai, T; Watanabe, H; Suzuki, M; Maruyama, K; Higashi, K			The activity of non-basal slip systems and dynamic recovery at room temperature in fine-grained AZ31B magnesium alloys	ACTA MATERIALIA												Fine-grained alloys of Mg-3Al-1Zn-0.2Mn in wt.% (AZ31B) were obtained by an equal-channel angular extrusion technique and subsequent annealing at elevated temperatures. Tensile tests were performed at room temperature at a strain rate of 1x10(-3) s(-1). The alloys exhibited an apparent steady-state deformation region and a large tensile elongation of 47%. The deformed microstructure at an elongation of 2% indicated substantial cross-slip to non-basal planes induced by plastic compatibility stress associated with grain boundaries. The non-basal segment of dislocations was found to consist of 40% of the total dislocation density at a yield anisotropy factor of only 1.1 instead of an expected value of 100 obtained from single-crystal experiments. The deformed microstructure at an elongation of 16% indicated recovered regions within twins as well as untwinned matrices. These results indicate that dynamic recovery can occur in Mg alloys at room temperature. (C) 2003 Acta Materialia Inc. Published by Elsevier Science Ltd. All rights reserved.					Koike, Junichi/AAR-3326-2020; Mukai, Toshiji/F-9570-2014	Watanabe, Hiroyuki/0000-0002-4236-2945; Mukai, Toshiji/0000-0002-9628-5762													1359-6454	1873-2453				APR 18	2003	51	7					2055	2065		10.1016/S1359-6454(03)00005-3	http://dx.doi.org/10.1016/S1359-6454(03)00005-3													WOS:000182138200019
J	Lu, XH; Wang, GM; Zhai, T; Yu, MH; Gan, JY; Tong, YX; Li, Y				Lu, Xihong; Wang, Gongming; Zhai, Teng; Yu, Minghao; Gan, Jiayong; Tong, Yexiang; Li, Yat			Hydrogenated TiO<sub>2</sub> Nanotube Arrays for Supercapacitors	NANO LETTERS												We report a new and general strategy for improving the capacitive properties of TiO2 materials for supercapacitors, involving the synthesis of hydrogenated TiO2 nanotube arrays (NTAs). The hydrogenated TiO2 (denoted as H-TiO2) were obtained by calcination of anodized TiO2 NTAs in hydrogen atmosphere in a range of temperatures between 300 to 600 degrees C. The H TiO2 NTAs prepared at 400 degrees C yields the largest specific capacitance of 3.24 mF cm(-2) at a scan rate of 100 mV s(-1), which is 40 times higher than thecapacitance obtained from air-annealed TiO2 NTAs at the same conditions. Importantly, H-TiO2 NTAs also show remarkable rate capability with 68% areal capacitance retained when the scan rate increase from 10 to 1000 mV s(-1), as well as outstanding long-term cycling stability with only 3.1% reduction of initial specific capacitance after 10 000 cycles. The prominent electrochemical capacitive properties of H-TiO2 are attributed to the enhanced carrier density and increased density of hydroxyl group on TiO2 surface, as a result of hydrogenation. Furthermore, we demonstrate that H-TiO2 NTAs is a good scaffold to support MnO2 nanoparticles. The capacitor electrodes made by electrochemical deposition of MnO2 nanoparticles on H-TiO2 NTAs achieve a remarkable specific capacitance of 912 F g(-1) at a scan rate of 10 mV s(-1) (based on the mass of MnO2). The ability to improve the capacitive properties of TiO2 electrode materials should open up new opportunities for high-performance supercapacitors.					Wang, Gongming/C-4555-2012; zhai, teng/N-9965-2014; Tong, Yexiang/AER-9988-2022; Liu, Tianyu/I-1645-2019; zhai, teng/L-5942-2015; Lu, Xihong/L-5171-2015; Yu, Minghao/Q-5580-2018	zhai, teng/0000-0003-2696-2737; Wang, Gongming/0000-0003-0453-4002; Li, Yat/0000-0002-8058-2084; Lu, Xihong/0000-0002-6764-0024; Yu, Minghao/0000-0002-0211-0778													1530-6984					MAR	2012	12	3					1690	1696		10.1021/nl300173j	http://dx.doi.org/10.1021/nl300173j								22364294					WOS:000301406800099
J	Ashby, MF; Greer, AL				Ashby, MF; Greer, AL			Metallic glasses as structural materials	SCRIPTA MATERIALIA												The potential of metallic glasses as structural materials is assessed. A wide-ranging comparison with conventional engineering materials shows metallic glasses to be restricted to niche applications, but with outstanding properties awaiting wider application, for example in micro electro-mechanical systems devices. (c) 2005 Acta Materialia Inc. Published by Elsevier Ltd. All rights reserved.					Greer, Alan/G-1977-2011														1359-6462	1872-8456				FEB	2006	54	3					321	326		10.1016/j.scriptamat.2005.09.051	http://dx.doi.org/10.1016/j.scriptamat.2005.09.051													WOS:000233495600002
J	Wang, XW; Gu, Y; Xiong, ZP; Cui, Z; Zhang, T				Wang, Xuewen; Gu, Yang; Xiong, Zuoping; Cui, Zheng; Zhang, Ting			Silk-Molded Flexible, Ultrasensitive, and Highly Stable Electronic Skin for Monitoring Human Physiological Signals	ADVANCED MATERIALS												Flexible and transparent E-skin devices are achieved by combining silk-molded micro-patterned polydimethylsiloxane (PDMS) with single-walled carbon nanotube (SWNT) ultrathin films. The E-skin sensing device demonstrates superior sensitivity, a very low detectable pressure limit, a fast response time, and a high stability for the detection of superslight pressures, which may broaden their potential use as cost-effective wearable electronics for healthcare applications.					Wang, Xuewen/B-5364-2011	Wang, Xuewen/0000-0002-9689-6678													0935-9648	1521-4095				MAR	2014	26	9					1336	1342		10.1002/adma.201304248	http://dx.doi.org/10.1002/adma.201304248								24347340					WOS:000335669400001
J	Tee, BCK; Wang, C; Allen, R; Bao, ZN				Tee, Benjamin C-K.; Wang, Chao; Allen, Ranulfo; Bao, Zhenan			An electrically and mechanically self-healing composite with pressure- and flexion-sensitive properties for electronic skin applications	NATURE NANOTECHNOLOGY												Pressure sensitivity and mechanical self-healing are two vital functions of the human skin. A flexible and electrically conducting material that can sense mechanical forces and yet be able to self-heal repeatably can be of use in emerging fields such as soft robotics and biomimetic prostheses, but combining all these properties together remains a challenging task. Here, we describe a composite material composed of a supramolecular organic polymer with embedded nickel nanostructured microparticles, which shows mechanical and electrical self-healing properties at ambient conditions. We also show that our material is pressure-and flexion-sensitive, and therefore suitable for electronic skin applications. The electrical conductivity can be tuned by varying the amount of nickel particles and can reach values as high as 40 S cm(-1). On rupture, the initial conductivity is repeatably restored with similar to 90% efficiency after 15 s healing time, and the mechanical properties are completely restored after similar to 10 min. The composite resistance varies inversely with applied flexion and tactile forces. These results demonstrate that natural skin's repeatable self-healing capability can be mimicked in conductive and piezoresistive materials, thus potentially expanding the scope of applications of current electronic skin systems.					Tee, Benjamin/U-6403-2019; Wang, Chao/K-2860-2012; Bao, Zhenan/AAC-5044-2019; Tee, Chee Keong/T-8906-2017	Tee, Chee Keong/0000-0002-9180-4105; Tee, Benjamin C.K./0000-0001-8125-9396; Bao, Zhenan/0000-0002-0972-1715													1748-3387	1748-3395				DEC	2012	7	12					825	832		10.1038/NNANO.2012.192	http://dx.doi.org/10.1038/NNANO.2012.192								23142944					WOS:000312003700019
J	Devaraj, S; Munichandraiah, N				Devaraj, S.; Munichandraiah, N.			Effect of crystallographic structure of MnO<sub>2</sub> on its electrochemical capacitance properties	JOURNAL OF PHYSICAL CHEMISTRY C												MnO2 is currently under extensive investigations for its capacitance properties. MnO2 crystallizes into several crystallographic structures, namely, alpha, beta, gamma, delta, and lambda structures. Because these structures differ in the way MnO6 octahedra are interlinked, they possess tunnels or interlayers with gaps of different magnitudes. Because capacitance properties are due to intercalation/deintercalation of protons or cations in MnO2, only some crystallographic structures, which possess sufficient gaps to accommodate these ions, are expected to be useful for capacitance studies. In order to examine the dependence of capacitance on crystal structure, the present study involves preparation of these various crystal phases of MnO2 in nanodimensions and to evaluate their capacitance properties. Results of alpha-MnO2 prepared by a microemulsion route (alpha-MnO2(m)) are also used for comparison. Spherical particles of about 50 nm, nanorods of 30-50 nm in diameter, or interlocked fibers of 10-20 nm in diameters are formed, which depend on the crystal structure and the method of preparation. The specific capacitance (SC) measured for MnO2 is found to depend strongly on the crystallographic structure, and it decreases in the following order: alpha(m) > alpha congruent to 6 > gamma > lambda > beta. A SC value of 297 F g(-1) is obtained for alpha-MnO2(m), whereas it is 9 F g(-1) for beta-MnO2. A wide (-similar to 4.6 angstrom) tunnel size and large surface area of alpha-MnO2(m) are ascribed as favorable factors for its high SC. A large interlayer separation (similar to 7 angstrom) also facilitates insertion of cations in delta-MnO2 resulting in a SC close to 236 F g(-1). A narrow tunnel size (1.89 A) does not allow intercalation of cations into beta-MnO2. As a result, it provides a very small SC.					Nookala, Munichandraiah/ABI-3889-2020; S, Devaraj/C-9243-2013	S, Devaraj/0000-0001-7735-4315													1932-7447					MAR 20	2008	112	11					4406	4417		10.1021/jp7108785	http://dx.doi.org/10.1021/jp7108785													WOS:000253946200058
J	Fowler, JD; Allen, MJ; Tung, VC; Yang, Y; Kaner, RB; Weiller, BH				Fowler, Jesse D.; Allen, Matthew J.; Tung, Vincent C.; Yang, Yang; Kaner, Richard B.; Weiller, Bruce H.			Practical Chemical Sensors from Chemically Derived Graphene	ACS NANO												We report the development of useful chemical sensors from chemically convened graphene dispersions using spin coating to create single-layer films on interdigitated electrode arrays. Dispersions of graphene in anhydrous hydrazine are formed from graphite oxide. Preliminary results are presented on the detection of NO2, NH3, and 2,4-dinitrotoluene using this simple and scalable fabrication method for practical devices. Current versus voltage curves are linear and ohmic in all cases, studied independent of metal electrode or presence of analytes. The sensor response is consistent with a charge transfer mechanism between the analyte and graphene with a limited role of the electrical contacts. A micro hot plate sensor substrate is also used to monitor the temperature dependence of the response to nitrogen dioxide. The results are discussed in light of					Yang, Yang/A-2944-2011	Tung, VIncent/0000-0003-3230-0932													1936-0851	1936-086X				FEB	2009	3	2					301	306		10.1021/nn800593m	http://dx.doi.org/10.1021/nn800593m								19236064					WOS:000263696100009
J	Shrivastava, S; Bera, T; Roy, A; Singh, G; Ramachandrarao, P; Dash, D				Shrivastava, Siddhartha; Bera, Tanmay; Roy, Arnab; Singh, Gajendra; Ramachandrarao, P.; Dash, Debabrata			RETRACTED: Characterization of enhanced antibacterial effects of novel silver nanoparticles (Retracted Article)	NANOTECHNOLOGY												In the present study, we report the preparation of silver nanoparticles in the range of 10 - 15 nm with increased stability and enhanced anti-bacterial potency. The morphology of the nanoparticles was characterized by transmission electron microscopy. The antibacterial effect of silver nanoparticles used in this study was found to be far more potent than that described in the earlier reports. This effect was dose dependent and was more pronounced against gram-negative bacteria than gram-positive organisms. Although bacterial cell lysis could be one of the reasons for the observed antibacterial property, nanoparticles also modulated the phosphotyrosine profile of putative bacterial peptides, which could thus affect bacterial signal transduction and inhibit the growth of the organisms.					Dash, Debabrata/F-3774-2014	DASH, DEBABRATA/0009-0008-3595-8928													0957-4484	1361-6528				JUN 6	2007	18	22							225103	10.1088/0957-4484/18/22/225103	http://dx.doi.org/10.1088/0957-4484/18/22/225103								37016550					WOS:000246590400003
J	Willems, TF; Rycroft, C; Kazi, M; Meza, JC; Haranczyk, M				Willems, Thomas F.; Rycroft, Chris; Kazi, Michaeel; Meza, Juan C.; Haranczyk, Maciej			Algorithms and tools for high-throughput geometry-based analysis of crystalline porous materials	MICROPOROUS AND MESOPOROUS MATERIALS												Crystalline porous materials have a variety of uses, such as for catalysis and separation. Identifying suitable materials for a given application can, in principle, be done by screening material databases. Such a screening requires automated high-throughput analysis tools that calculate structural properties for all materials contained in a database so they can be compared with search queries, grouped or classified. One important aspect of the structural analysis of materials such as zeolites and metal organic frameworks is the investigation of the geometrical parameters describing pores. Here, we present algorithms and tools to efficiently calculate some of these important parameters. Our tools are based on the Voronoi decomposition, which for a given arrangement of atoms in a periodic domain provides a graph representation of the void space. The resulting Voronoi network is analyzed to obtain the diameter of the largest included sphere and the largest free sphere, which are two geometrical parameters that are frequently used to describe pore geometry. Accessibility of nodes in the network is also determined for a given guest molecule and the resulting information is later used to retrieve dimensionality of channel systems as well as in Monte Carlo sampling of accessible surfaces and volumes. The presented algorithms are implemented in a software tool, Zeo++, which includes a modified version of the Voro++ library. We present example applications of our algorithms and tools using zeolite frameworks currently listed in the Atlas of Zeolite Frameworks. (C) 2011 Elsevier Inc. All rights reserved.					Meza, Juan/B-5601-2012; Haranczyk, Maciej/A-6380-2014	Haranczyk, Maciej/0000-0001-7146-9568; Rycroft, Chris/0000-0003-4677-6990; Meza, Juan/0000-0003-4543-0349													1387-1811	1873-3093				FEB 1	2012	149	1					134	141		10.1016/j.micromeso.2011.08.020	http://dx.doi.org/10.1016/j.micromeso.2011.08.020													WOS:000296933200018
J	Heer, S; Kömpe, K; Güdel, HU; Haase, M				Heer, S; Kömpe, K; Güdel, HU; Haase, M			Highly efficient multicolour upconversion emission in transparent colloids of lanthanide-doped NaYF<sub>4</sub> nanocrystals	ADVANCED MATERIALS												Highly efficient photon upconversion in solution is demonstrated for the first time. Transparent colloidal solutions of Yb/Er and Yb/Tm doped NaYF4 nanocrystals show bright upconversion emission in the red, green, and blue spectral region by excitation around 1 mum with a laser of moderate power (see Figure and also inside front cover). These new systems show a substantial improvement on the order of 10(8) compared to previously reported systems.						Haase, Markus/0000-0002-9686-8810													0935-9648	1521-4095				DEC 27	2004	16	23-24					2102	+		10.1002/adma.200400772	http://dx.doi.org/10.1002/adma.200400772													WOS:000226225000005
J	Marmur, A				Marmur, A			Wetting on hydrophobic rough surfaces: To be heterogeneous or not to be?	LANGMUIR												Equilibrium wetting on rough surfaces is discussed in terms of the "competition" between complete liquid penetration into the roughness grooves and entrapment of air bubbles inside the grooves underneath the liquid. The former is the homogeneous wetting regime, usually described by the Wenzel equation. The latter is the heterogeneous wetting regime that is described by the Cassie-Baxter equation. Understanding this "competition" is essential for the design of ultrahydrophobic surfaces. The present discussion puts the Wenzel and Cassie-Baxter equations into proper mathematical-thermodynamic perspective and defines the conditions for determining the transition between the homogeneous and heterogeneous wetting regimes. In particular, a new condition that is necessary for the existence of the heterogeneous wetting regime is added. It is demonstrated that when this condition is violated, the homogeneous wetting regime is in effect, even though the Cassie-Baxter equation may be satisfied.					Marmur, Abraham/A-4853-2011														0743-7463					SEP 30	2003	19	20					8343	8348		10.1021/la0344682	http://dx.doi.org/10.1021/la0344682													WOS:000185690600032
J	Pust, P; Weiler, V; Hecht, C; Tücks, A; Wochnik, AS; Henss, AK; Wiechert, D; Scheu, C; Schmidt, PJ; Schnick, W				Pust, Philipp; Weiler, Volker; Hecht, Cora; Tuecks, Andreas; Wochnik, Angela S.; Henss, Ann-Kathrin; Wiechert, Detlef; Scheu, Christina; Schmidt, Peter J.; Schnick, Wolfgang			Narrow-band red-emitting Sr[LiAl<sub>3</sub>N<sub>4</sub>]:Eu<SUP>2+</SUP> as a next-generation LED-phosphor material	NATURE MATERIALS												To facilitate the next generation of high-power white-light-emitting diodes (white LEDs), the discovery of more efficient red-emitting phosphor materials is essential. In this regard, the hardly explored compound class of nitridoaluminates affords a new material with superior luminescence properties. Doped with Eu2+, Sr[LiAl3N4] emerged as a new high-performance narrow-band red-emitting phosphor material, which can efficiently be excited by GaN-based blue LEDs. Owing to the highly efficient red emission at lambda(max) similar to 650 nm with a full-width at half-maximum of similar to 1,180 cm(-1) (similar to 50 nm) that shows only very low thermal quenching (>95% relative to the quantum efficiency at 200 degrees C), a prototype phosphor-converted LED (pc-LED), employing Sr[LiAl3N4]:Eu2+ as the red-emitting component, already shows an increase of 14% in luminous efficacy compared with a commercially available high colour rendering index (CRI) LED, together with an excellent colour rendition (R(a)8 = 91, R9 = 57). Therefore, we predict great potential for industrial applications in high-power white pc-LEDs.					; Schnick, Wolfgang/D-3064-2013	Kugler, Ann-Kathrin/0000-0001-7468-9654; Schnick, Wolfgang/0000-0003-4571-8035													1476-1122	1476-4660				SEP	2014	13	9					891	896		10.1038/NMAT4012	http://dx.doi.org/10.1038/NMAT4012								24952748					WOS:000341343500021
J	Lee, W; Ji, R; Gösele, U; Nielsch, K				Lee, Woo; Ji, Ran; Goesele, Ulrich; Nielsch, Kornelius			Fast fabrication of long-range ordered porous alumina membranes by hard anodization	NATURE MATERIALS												Nanoporous anodic aluminium oxide has been widely used for the development of various functional nanostructures. So far these self-organized pore structures could only be prepared within narrow processing conditions. Here we report a new oxalic-acid-based anodization process for long-range ordered alumina membranes. This process is a new generation of the so-called 'hard anodization' approach that has been widely used in industry for high-speed fabrication of mechanically robust, very thick (> 100 mu m) and low-porosity alumina films since the 1960s. This hard anodization approach establishes a new self-ordering regime with interpore distances, (D-int) = 200-300 nm, which have not been achieved by mild anodization processes so far. It offers substantial advantages over conventional anodization processes in terms of processing time, allowing 2,500-3,500% faster oxide growth with improved ordering of the nanopores. Perfectly ordered alumina membranes with high aspect ratios (> 1,000) of uniform nanopores with periodically modulated diameters have been realized.					Nielsch, Kornelius/S-3196-2016; Lee, Woo/B-5268-2008	Nielsch, Kornelius/0000-0003-2271-7726													1476-1122	1476-4660				SEP	2006	5	9					741	747		10.1038/nmat1717	http://dx.doi.org/10.1038/nmat1717								16921361					WOS:000241731800023
J	Bush, KA; Palmstrom, AF; Yu, ZSJ; Boccard, M; Cheacharoen, R; Mailoa, JP; McMeekin, DP; Hoye, RLZ; Bailie, CD; Leijtens, T; Peters, IM; Minichetti, MC; Rolston, N; Prasanna, R; Sofia, S; Harwood, D; Ma, W; Moghadam, F; Snaith, HJ; Buonassisi, T; Holman, ZC; Bent, SF; McGehee, MD				Bush, Kevin A.; Palmstrom, Axel F.; Yu, Zhengshan J.; Boccard, Mathieu; Cheacharoen, Rongrong; Mailoa, Jonathan P.; McMeekin, David P.; Hoye, Robert L. Z.; Bailie, Colin D.; Leijtens, Tomas; Peters, Ian Marius; Minichetti, Maxmillian C.; Rolston, Nicholas; Prasanna, Rohit; Sofia, Sarah; Harwood, Duncan; Ma, Wen; Moghadam, Farhad; Snaith, Henry J.; Buonassisi, Tonio; Holman, Zachary C.; Bent, Stacey F.; McGehee, Michael D.			23.6%-efficient monolithic perovskite/silicon tandem solar cells with improved stability	NATURE ENERGY												As the record single-junction efficiencies of perovskite solar cells now rival those of copper indium gallium selenide, cadmium telluride and multicrystalline silicon, they are becoming increasingly attractive for use in tandem solar cells due to their wide, tunable bandgap and solution processability. Previously, perovskite/silicon tandems were limited by significant parasitic absorption and poor environmental stability. Here, we improve the efficiency of monolithic, two-terminal, 1-cm(2) perovskite/silicon tandems to 23.6% by combining an infrared-tuned silicon heterojunction bottom cell with the recently developed caesium formamidinium lead halide perovskite. This more-stable perovskite tolerates deposition of a tin oxide buffer layer via atomic layer deposition that prevents shunts, has negligible parasitic absorption, and allows for the sputter deposition of a transparent top electrode. Furthermore, the window layer doubles as a diffusion barrier, increasing the thermal and environmental stability to enable perovskite devices that withstand a 1,000-hour damp heat test at 85 degrees C and 85% relative humidity.					Buonassisi, Tonio/J-2723-2012; Bailie, Colin/K-8142-2013; McGehee, Michael/ABA-8400-2020; Yu, Zhengshan/C-4718-2015; Prasanna, Rohit/L-6048-2019; Snaith, Henry/A-7367-2016; Peters, Ian Marius/AFM-8987-2022; Hoye, Robert/O-7249-2018	Cheacharoen, Rongrong/0000-0002-3006-8546; Snaith, Henry/0000-0001-8511-790X; Bush, Kevin/0000-0002-7407-8869; Sofia, Sarah/0000-0001-7471-7133; Palmstrom, Axel/0000-0001-6633-209X; Bent, Stacey/0000-0002-1084-5336; Peters, Ian Marius/0000-0002-1725-0909; Rolston, Nicholas/0000-0001-8093-1689; Hoye, Robert/0000-0002-7675-0065													2058-7546					APR	2017	2	4							17009	10.1038/nenergy.2017.9	http://dx.doi.org/10.1038/nenergy.2017.9													WOS:000402829300025
J	Zhuang, LH; Ge, L; Yang, YS; Li, MR; Jia, Y; Yao, XD; Zhu, ZH				Zhuang, Linzhou; Ge, Lei; Yang, Yisu; Li, Mengran; Jia, Yi; Yao, Xiangdong; Zhu, Zhonghua			Ultrathin Iron-Cobalt Oxide Nanosheets with Abundant Oxygen Vacancies for the Oxygen Evolution Reaction	ADVANCED MATERIALS												Electrochemical water splitting is a promising method for storing light/electrical energy in the form of H-2 fuel; however, it is limited by the sluggish anodic oxygen evolution reaction (OER). To improve the accessibility of H-2 production, it is necessary to develop an efficient OER catalyst with large surface area, abundant active sites, and good stability, through a low-cost fabrication route. Herein, a facile solution reduction method using NaBH4 as a reductant is developed to prepare iron-cobalt oxide nanosheets (FexCoy-ONSs) with a large specific surface area (up to 261.1 m(2) g(-1)), ultrathin thickness (1.2 nm), and, importantly, abundant oxygen vacancies. The mass activity of Fe1Co1-ONS measured at an overpotential of 350 mV reaches up to 54.9 A g(-1), while its Tafel slope is 36.8 mV dec(-1); both of which are superior to those of commercial RuO2, crystalline Fe1Co1-ONP, and most reported OER catalysts. The excellent OER catalytic activity of Fe1Co1-ONS can be attributed to its specific structure, e.g., ultrathin nanosheets that could facilitate mass diffusion/transport of OH-ions and provide more active sites for OER catalysis, and oxygen vacancies that could improve electronic conductivity and facilitate adsorption of H2O onto nearby Co3+ sites.					Yao, Xiangdong/E-1259-2013; Jia, Yi/N-1519-2013; Li, Mengran/H-5288-2013; Ge, Lei/AAE-5015-2021; Zhu, Zhonghua/A-7047-2019	Zhu, Zhonghua/0000-0003-2144-8093; Ge, Lei/0000-0003-2989-0329; Yao, Xiangdong/0000-0002-1235-5090; Jia, Yi/0000-0003-0471-6957; Li, Mengran/0000-0001-7858-0533													0935-9648	1521-4095				MAY 3	2017	29	17							1606793	10.1002/adma.201606793	http://dx.doi.org/10.1002/adma.201606793								28240388					WOS:000400344800027
